Area,Timestamp,Confirmed
Blekinge,2021-11-18T11:30:00+01:00,13749
Dalarna,2021-11-18T11:30:00+01:00,29097
Gotland,2021-11-18T11:30:00+01:00,4629
Gävleborg,2021-11-18T11:30:00+01:00,38155
Halland,2021-11-18T11:30:00+01:00,43839
Jämtland,2021-11-18T11:30:00+01:00,13329
Jönköping,2021-11-18T11:30:00+01:00,46153
Kalmar,2021-11-18T11:30:00+01:00,26324
Kronoberg,2021-11-18T11:30:00+01:00,23897
Norrbotten,2021-11-18T11:30:00+01:00,28604
Skåne,2021-11-18T11:30:00+01:00,168789
Stockholm,2021-11-18T11:30:00+01:00,284330
Södermanland,2021-11-18T11:30:00+01:00,28079
Uppsala,2021-11-18T11:30:00+01:00,43650
Värmland,2021-11-18T11:30:00+01:00,22128
Västerbotten,2021-11-18T11:30:00+01:00,26781
Västernorrland,2021-11-18T11:30:00+01:00,28024
Västmanland,2021-11-18T11:30:00+01:00,31987
Västra Götaland,2021-11-18T11:30:00+01:00,206544
Örebro,2021-11-18T11:30:00+01:00,35275
Östergötland,2021-11-18T11:30:00+01:00,45372
