Area,Timestamp,Confirmed
Blekinge,2021-01-12T11:30:00+01:00,6363
Dalarna,2021-01-12T11:30:00+01:00,12157
Gotland,2021-01-12T11:30:00+01:00,2470
Gävleborg,2021-01-12T11:30:00+01:00,16995
Halland,2021-01-12T11:30:00+01:00,15980
Jämtland,2021-01-12T11:30:00+01:00,5241
Jönköping,2021-01-12T11:30:00+01:00,19825
Kalmar,2021-01-12T11:30:00+01:00,8343
Kronoberg,2021-01-12T11:30:00+01:00,10533
Norrbotten,2021-01-12T11:30:00+01:00,8748
Skåne,2021-01-12T11:30:00+01:00,84337
Stockholm,2021-01-12T11:30:00+01:00,129283
Södermanland,2021-01-12T11:30:00+01:00,10563
Uppsala,2021-01-12T11:30:00+01:00,19959
Värmland,2021-01-12T11:30:00+01:00,6964
Västerbotten,2021-01-12T11:30:00+01:00,9446
Västernorrland,2021-01-12T11:30:00+01:00,11785
Västmanland,2021-01-12T11:30:00+01:00,15514
Västra Götaland,2021-01-12T11:30:00+01:00,85919
Örebro,2021-01-12T11:30:00+01:00,14933
Östergötland,2021-01-12T11:30:00+01:00,16845
