Area,Timestamp,Confirmed
Blekinge,2021-11-25T11:30:00+01:00,13915
Dalarna,2021-11-25T11:30:00+01:00,29274
Gotland,2021-11-25T11:30:00+01:00,4710
Gävleborg,2021-11-25T11:30:00+01:00,38454
Halland,2021-11-25T11:30:00+01:00,44336
Jämtland,2021-11-25T11:30:00+01:00,13404
Jönköping,2021-11-25T11:30:00+01:00,46318
Kalmar,2021-11-25T11:30:00+01:00,26642
Kronoberg,2021-11-25T11:30:00+01:00,23977
Norrbotten,2021-11-25T11:30:00+01:00,28709
Skåne,2021-11-25T11:30:00+01:00,170372
Stockholm,2021-11-25T11:30:00+01:00,286957
Södermanland,2021-11-25T11:30:00+01:00,28285
Uppsala,2021-11-25T11:30:00+01:00,44001
Värmland,2021-11-25T11:30:00+01:00,22337
Västerbotten,2021-11-25T11:30:00+01:00,26976
Västernorrland,2021-11-25T11:30:00+01:00,28214
Västmanland,2021-11-25T11:30:00+01:00,32626
Västra Götaland,2021-11-25T11:30:00+01:00,208091
Örebro,2021-11-25T11:30:00+01:00,35709
Östergötland,2021-11-25T11:30:00+01:00,45541
