Area,Timestamp,Confirmed
Blekinge,2021-11-02T11:30:00+01:00,13563
Dalarna,2021-11-02T11:30:00+01:00,28925
Gotland,2021-11-02T11:30:00+01:00,4576
Gävleborg,2021-11-02T11:30:00+01:00,37695
Halland,2021-11-02T11:30:00+01:00,43459
Jämtland,2021-11-02T11:30:00+01:00,13264
Jönköping,2021-11-02T11:30:00+01:00,45883
Kalmar,2021-11-02T11:30:00+01:00,25827
Kronoberg,2021-11-02T11:30:00+01:00,23736
Norrbotten,2021-11-02T11:30:00+01:00,28276
Skåne,2021-11-02T11:30:00+01:00,166804
Stockholm,2021-11-02T11:30:00+01:00,280904
Södermanland,2021-11-02T11:30:00+01:00,27784
Uppsala,2021-11-02T11:30:00+01:00,43113
Värmland,2021-11-02T11:30:00+01:00,21737
Västerbotten,2021-11-02T11:30:00+01:00,26393
Västernorrland,2021-11-02T11:30:00+01:00,27831
Västmanland,2021-11-02T11:30:00+01:00,31083
Västra Götaland,2021-11-02T11:30:00+01:00,204828
Örebro,2021-11-02T11:30:00+01:00,34617
Östergötland,2021-11-02T11:30:00+01:00,45127
