Area,Timestamp,Confirmed
Blekinge,2021-02-04T11:30:00+01:00,7478
Dalarna,2021-02-04T11:30:00+01:00,13620
Gotland,2021-02-04T11:30:00+01:00,2628
Gävleborg,2021-02-04T11:30:00+01:00,18743
Halland,2021-02-04T11:30:00+01:00,19916
Jämtland,2021-02-04T11:30:00+01:00,6021
Jönköping,2021-02-04T11:30:00+01:00,23207
Kalmar,2021-02-04T11:30:00+01:00,10100
Kronoberg,2021-02-04T11:30:00+01:00,12532
Norrbotten,2021-02-04T11:30:00+01:00,10541
Skåne,2021-02-04T11:30:00+01:00,100873
Stockholm,2021-02-04T11:30:00+01:00,140785
Södermanland,2021-02-04T11:30:00+01:00,11890
Uppsala,2021-02-04T11:30:00+01:00,22059
Värmland,2021-02-04T11:30:00+01:00,7984
Västerbotten,2021-02-04T11:30:00+01:00,10967
Västernorrland,2021-02-04T11:30:00+01:00,13527
Västmanland,2021-02-04T11:30:00+01:00,17138
Västra Götaland,2021-02-04T11:30:00+01:00,101149
Örebro,2021-02-04T11:30:00+01:00,16575
Östergötland,2021-02-04T11:30:00+01:00,20329
