Area,Timestamp,Confirmed
Blekinge,2021-11-01T11:30:00+01:00,13535
Dalarna,2021-11-01T11:30:00+01:00,28904
Gotland,2021-11-01T11:30:00+01:00,4576
Gävleborg,2021-11-01T11:30:00+01:00,37649
Halland,2021-11-01T11:30:00+01:00,43436
Jämtland,2021-11-01T11:30:00+01:00,13259
Jönköping,2021-11-01T11:30:00+01:00,45857
Kalmar,2021-11-01T11:30:00+01:00,25786
Kronoberg,2021-11-01T11:30:00+01:00,23729
Norrbotten,2021-11-01T11:30:00+01:00,28241
Skåne,2021-11-01T11:30:00+01:00,166663
Stockholm,2021-11-01T11:30:00+01:00,280692
Södermanland,2021-11-01T11:30:00+01:00,27765
Uppsala,2021-11-01T11:30:00+01:00,43076
Värmland,2021-11-01T11:30:00+01:00,21717
Västerbotten,2021-11-01T11:30:00+01:00,26335
Västernorrland,2021-11-01T11:30:00+01:00,27801
Västmanland,2021-11-01T11:30:00+01:00,30957
Västra Götaland,2021-11-01T11:30:00+01:00,204603
Örebro,2021-11-01T11:30:00+01:00,34578
Östergötland,2021-11-01T11:30:00+01:00,45114
