Area,Timestamp,Confirmed
Blekinge,2020-05-01T11:30:00+02:00,73
Dalarna,2020-05-01T11:30:00+02:00,799
Gotland,2020-05-01T11:30:00+02:00,50
Gävleborg,2020-05-01T11:30:00+02:00,610
Halland,2020-05-01T11:30:00+02:00,373
Jämtland,2020-05-01T11:30:00+02:00,338
Jönköping,2020-05-01T11:30:00+02:00,821
Kalmar,2020-05-01T11:30:00+02:00,179
Kronoberg,2020-05-01T11:30:00+02:00,332
Norrbotten,2020-05-01T11:30:00+02:00,267
Skåne,2020-05-01T11:30:00+02:00,824
Stockholm,2020-05-01T11:30:00+02:00,8511
Södermanland,2020-05-01T11:30:00+02:00,1274
Uppsala,2020-05-01T11:30:00+02:00,1044
Värmland,2020-05-01T11:30:00+02:00,198
Västerbotten,2020-05-01T11:30:00+02:00,326
Västernorrland,2020-05-01T11:30:00+02:00,261
Västmanland,2020-05-01T11:30:00+02:00,788
Västra Götaland,2020-05-01T11:30:00+02:00,2635
Örebro,2020-05-01T11:30:00+02:00,1076
Östergötland,2020-05-01T11:30:00+02:00,1469
