Area,Timestamp,Confirmed
Blekinge,2021-04-13T11:30:00+02:00,9866
Dalarna,2021-04-13T11:30:00+02:00,21245
Gotland,2021-04-13T11:30:00+02:00,3292
Gävleborg,2021-04-13T11:30:00+02:00,30725
Halland,2021-04-13T11:30:00+02:00,35297
Jämtland,2021-04-13T11:30:00+02:00,9675
Jönköping,2021-04-13T11:30:00+02:00,36399
Kalmar,2021-04-13T11:30:00+02:00,17767
Kronoberg,2021-04-13T11:30:00+02:00,16535
Norrbotten,2021-04-13T11:30:00+02:00,18654
Skåne,2021-04-13T11:30:00+02:00,131765
Stockholm,2021-04-13T11:30:00+02:00,211199
Södermanland,2021-04-13T11:30:00+02:00,20308
Uppsala,2021-04-13T11:30:00+02:00,32739
Värmland,2021-04-13T11:30:00+02:00,14458
Västerbotten,2021-04-13T11:30:00+02:00,19357
Västernorrland,2021-04-13T11:30:00+02:00,20222
Västmanland,2021-04-13T11:30:00+02:00,22691
Västra Götaland,2021-04-13T11:30:00+02:00,156725
Örebro,2021-04-13T11:30:00+02:00,25331
Östergötland,2021-04-13T11:30:00+02:00,31135
