Area,Timestamp,Confirmed
Blekinge,2020-03-16T11:30:00+01:00,10
Dalarna,2020-03-16T11:30:00+01:00,5
Gotland,2020-03-16T11:30:00+01:00,2
Gävleborg,2020-03-16T11:30:00+01:00,9
Halland,2020-03-16T11:30:00+01:00,43
Jämtland,2020-03-16T11:30:00+01:00,22
Jönköping,2020-03-16T11:30:00+01:00,43
Kalmar,2020-03-16T11:30:00+01:00,7
Kronoberg,2020-03-16T11:30:00+01:00,15
Norrbotten,2020-03-16T11:30:00+01:00,6
Skåne,2020-03-16T11:30:00+01:00,202
Stockholm,2020-03-16T11:30:00+01:00,408
Södermanland,2020-03-16T11:30:00+01:00,33
Uppsala,2020-03-16T11:30:00+01:00,42
Värmland,2020-03-16T11:30:00+01:00,34
Västerbotten,2020-03-16T11:30:00+01:00,15
Västernorrland,2020-03-16T11:30:00+01:00,12
Västmanland,2020-03-16T11:30:00+01:00,12
Västra_Götaland,2020-03-16T11:30:00+01:00,182
Örebro,2020-03-16T11:30:00+01:00,9
Östergötland,2020-03-16T11:30:00+01:00,35
