Area,Timestamp,Confirmed
Blekinge,2021-01-13T11:30:00+01:00,6476
Dalarna,2021-01-13T11:30:00+01:00,12259
Gotland,2021-01-13T11:30:00+01:00,2483
Gävleborg,2021-01-13T11:30:00+01:00,17113
Halland,2021-01-13T11:30:00+01:00,16246
Jämtland,2021-01-13T11:30:00+01:00,5289
Jönköping,2021-01-13T11:30:00+01:00,20028
Kalmar,2021-01-13T11:30:00+01:00,8496
Kronoberg,2021-01-13T11:30:00+01:00,10675
Norrbotten,2021-01-13T11:30:00+01:00,8901
Skåne,2021-01-13T11:30:00+01:00,86626
Stockholm,2021-01-13T11:30:00+01:00,129988
Södermanland,2021-01-13T11:30:00+01:00,10651
Uppsala,2021-01-13T11:30:00+01:00,20084
Värmland,2021-01-13T11:30:00+01:00,7022
Västerbotten,2021-01-13T11:30:00+01:00,9478
Västernorrland,2021-01-13T11:30:00+01:00,11845
Västmanland,2021-01-13T11:30:00+01:00,15623
Västra Götaland,2021-01-13T11:30:00+01:00,87258
Örebro,2021-01-13T11:30:00+01:00,15075
Östergötland,2021-01-13T11:30:00+01:00,17167
