Area,Timestamp,Confirmed
Blekinge,2021-08-18T11:30:00+02:00,13043
Dalarna,2021-08-18T11:30:00+02:00,27417
Gotland,2021-08-18T11:30:00+02:00,4430
Gävleborg,2021-08-18T11:30:00+02:00,36348
Halland,2021-08-18T11:30:00+02:00,41864
Jämtland,2021-08-18T11:30:00+02:00,12754
Jönköping,2021-08-18T11:30:00+02:00,44216
Kalmar,2021-08-18T11:30:00+02:00,24659
Kronoberg,2021-08-18T11:30:00+02:00,22739
Norrbotten,2021-08-18T11:30:00+02:00,27023
Skåne,2021-08-18T11:30:00+02:00,159446
Stockholm,2021-08-18T11:30:00+02:00,263728
Södermanland,2021-08-18T11:30:00+02:00,26339
Uppsala,2021-08-18T11:30:00+02:00,41161
Värmland,2021-08-18T11:30:00+02:00,20877
Västerbotten,2021-08-18T11:30:00+02:00,24298
Västernorrland,2021-08-18T11:30:00+02:00,27156
Västmanland,2021-08-18T11:30:00+02:00,28251
Västra Götaland,2021-08-18T11:30:00+02:00,193990
Örebro,2021-08-18T11:30:00+02:00,32705
Östergötland,2021-08-18T11:30:00+02:00,43122
