Area,Timestamp,Confirmed
Blekinge,2022-07-20T11:30:00+02:00,29998
Dalarna,2022-07-20T11:30:00+02:00,71315
Gotland,2022-07-20T11:30:00+02:00,11583
Gävleborg,2022-07-20T11:30:00+02:00,73994
Halland,2022-07-20T11:30:00+02:00,106042
Jämtland,2022-07-20T11:30:00+02:00,33191
Jönköping,2022-07-20T11:30:00+02:00,87182
Kalmar,2022-07-20T11:30:00+02:00,60755
Kronoberg,2022-07-20T11:30:00+02:00,49912
Norrbotten,2022-07-20T11:30:00+02:00,49432
Skåne,2022-07-20T11:30:00+02:00,340700
Stockholm,2022-07-20T11:30:00+02:00,581432
Södermanland,2022-07-20T11:30:00+02:00,64915
Uppsala,2022-07-20T11:30:00+02:00,91097
Värmland,2022-07-20T11:30:00+02:00,66448
Västerbotten,2022-07-20T11:30:00+02:00,57388
Västernorrland,2022-07-20T11:30:00+02:00,54288
Västmanland,2022-07-20T11:30:00+02:00,76662
Västra Götaland,2022-07-20T11:30:00+02:00,437329
Örebro,2022-07-20T11:30:00+02:00,94429
Östergötland,2022-07-20T11:30:00+02:00,95886
