Area,Timestamp,Confirmed
Blekinge,2022-08-03T11:30:00+02:00,30155
Dalarna,2022-08-03T11:30:00+02:00,71974
Gotland,2022-08-03T11:30:00+02:00,11634
Gävleborg,2022-08-03T11:30:00+02:00,74134
Halland,2022-08-03T11:30:00+02:00,106596
Jämtland,2022-08-03T11:30:00+02:00,33492
Jönköping,2022-08-03T11:30:00+02:00,87538
Kalmar,2022-08-03T11:30:00+02:00,61035
Kronoberg,2022-08-03T11:30:00+02:00,50158
Norrbotten,2022-08-03T11:30:00+02:00,49663
Skåne,2022-08-03T11:30:00+02:00,341741
Stockholm,2022-08-03T11:30:00+02:00,584020
Södermanland,2022-08-03T11:30:00+02:00,65503
Uppsala,2022-08-03T11:30:00+02:00,91523
Värmland,2022-08-03T11:30:00+02:00,66889
Västerbotten,2022-08-03T11:30:00+02:00,57928
Västernorrland,2022-08-03T11:30:00+02:00,54760
Västmanland,2022-08-03T11:30:00+02:00,76976
Västra Götaland,2022-08-03T11:30:00+02:00,438549
Örebro,2022-08-03T11:30:00+02:00,95201
Östergötland,2022-08-03T11:30:00+02:00,96202
