Area,Timestamp,Confirmed
Blekinge,2020-10-12T11:30:00+02:00,842
Dalarna,2020-10-12T11:30:00+02:00,2749
Gotland,2020-10-12T11:30:00+02:00,366
Gävleborg,2020-10-12T11:30:00+02:00,3528
Halland,2020-10-12T11:30:00+02:00,2848
Jämtland,2020-10-12T11:30:00+02:00,1481
Jönköping,2020-10-12T11:30:00+02:00,5673
Kalmar,2020-10-12T11:30:00+02:00,958
Kronoberg,2020-10-12T11:30:00+02:00,1850
Norrbotten,2020-10-12T11:30:00+02:00,1892
Skåne,2020-10-12T11:30:00+02:00,6594
Stockholm,2020-10-12T11:30:00+02:00,27821
Södermanland,2020-10-12T11:30:00+02:00,2602
Uppsala,2020-10-12T11:30:00+02:00,4731
Värmland,2020-10-12T11:30:00+02:00,1361
Västerbotten,2020-10-12T11:30:00+02:00,1141
Västernorrland,2020-10-12T11:30:00+02:00,1987
Västmanland,2020-10-12T11:30:00+02:00,3324
Västra Götaland,2020-10-12T11:30:00+02:00,21136
Örebro,2020-10-12T11:30:00+02:00,3406
Östergötland,2020-10-12T11:30:00+02:00,4364
