Area,Timestamp,Confirmed
Blekinge,2020-08-18T11:30:00+02:00,576
Dalarna,2020-08-18T11:30:00+02:00,2069
Gotland,2020-08-18T11:30:00+02:00,310
Gävleborg,2020-08-18T11:30:00+02:00,3232
Halland,2020-08-18T11:30:00+02:00,2014
Jämtland,2020-08-18T11:30:00+02:00,1171
Jönköping,2020-08-18T11:30:00+02:00,4876
Kalmar,2020-08-18T11:30:00+02:00,834
Kronoberg,2020-08-18T11:30:00+02:00,1322
Norrbotten,2020-08-18T11:30:00+02:00,1652
Skåne,2020-08-18T11:30:00+02:00,4272
Stockholm,2020-08-18T11:30:00+02:00,24233
Södermanland,2020-08-18T11:30:00+02:00,2424
Uppsala,2020-08-18T11:30:00+02:00,3691
Värmland,2020-08-18T11:30:00+02:00,1142
Västerbotten,2020-08-18T11:30:00+02:00,966
Västernorrland,2020-08-18T11:30:00+02:00,1846
Västmanland,2020-08-18T11:30:00+02:00,2732
Västra Götaland,2020-08-18T11:30:00+02:00,19713
Örebro,2020-08-18T11:30:00+02:00,2625
Östergötland,2020-08-18T11:30:00+02:00,3711
