Area,Timestamp,Confirmed
Blekinge,2021-08-03T11:30:00+02:00,12928
Dalarna,2021-08-03T11:30:00+02:00,27185
Gotland,2021-08-03T11:30:00+02:00,4202
Gävleborg,2021-08-03T11:30:00+02:00,36094
Halland,2021-08-03T11:30:00+02:00,41427
Jämtland,2021-08-03T11:30:00+02:00,12621
Jönköping,2021-08-03T11:30:00+02:00,43841
Kalmar,2021-08-03T11:30:00+02:00,24461
Kronoberg,2021-08-03T11:30:00+02:00,22592
Norrbotten,2021-08-03T11:30:00+02:00,26885
Skåne,2021-08-03T11:30:00+02:00,158003
Stockholm,2021-08-03T11:30:00+02:00,259272
Södermanland,2021-08-03T11:30:00+02:00,26114
Uppsala,2021-08-03T11:30:00+02:00,40813
Värmland,2021-08-03T11:30:00+02:00,20546
Västerbotten,2021-08-03T11:30:00+02:00,23661
Västernorrland,2021-08-03T11:30:00+02:00,27008
Västmanland,2021-08-03T11:30:00+02:00,27835
Västra Götaland,2021-08-03T11:30:00+02:00,192220
Örebro,2021-08-03T11:30:00+02:00,32384
Östergötland,2021-08-03T11:30:00+02:00,42737
