Area,Timestamp,Confirmed
Blekinge,2021-04-05T11:30:00+02:00,9235
Dalarna,2021-04-05T11:30:00+02:00,19448
Gotland,2021-04-05T11:30:00+02:00,3120
Gävleborg,2021-04-05T11:30:00+02:00,28886
Halland,2021-04-05T11:30:00+02:00,33039
Jämtland,2021-04-05T11:30:00+02:00,8923
Jönköping,2021-04-05T11:30:00+02:00,34365
Kalmar,2021-04-05T11:30:00+02:00,15979
Kronoberg,2021-04-05T11:30:00+02:00,15659
Norrbotten,2021-04-05T11:30:00+02:00,17242
Skåne,2021-04-05T11:30:00+02:00,126645
Stockholm,2021-04-05T11:30:00+02:00,199728
Södermanland,2021-04-05T11:30:00+02:00,18417
Uppsala,2021-04-05T11:30:00+02:00,30599
Värmland,2021-04-05T11:30:00+02:00,12993
Västerbotten,2021-04-05T11:30:00+02:00,18479
Västernorrland,2021-04-05T11:30:00+02:00,18404
Västmanland,2021-04-05T11:30:00+02:00,21518
Västra Götaland,2021-04-05T11:30:00+02:00,149331
Örebro,2021-04-05T11:30:00+02:00,23490
Östergötland,2021-04-05T11:30:00+02:00,29493
