Area,Timestamp,Confirmed
Blekinge,2020-05-30T11:30:00+02:00,202
Dalarna,2020-05-30T11:30:00+02:00,1200
Gotland,2020-05-30T11:30:00+02:00,76
Gävleborg,2020-05-30T11:30:00+02:00,1258
Halland,2020-05-30T11:30:00+02:00,762
Jämtland,2020-05-30T11:30:00+02:00,709
Jönköping,2020-05-30T11:30:00+02:00,1508
Kalmar,2020-05-30T11:30:00+02:00,348
Kronoberg,2020-05-30T11:30:00+02:00,827
Norrbotten,2020-05-30T11:30:00+02:00,413
Skåne,2020-05-30T11:30:00+02:00,1704
Stockholm,2020-05-30T11:30:00+02:00,12060
Södermanland,2020-05-30T11:30:00+02:00,1623
Uppsala,2020-05-30T11:30:00+02:00,1883
Värmland,2020-05-30T11:30:00+02:00,522
Västerbotten,2020-05-30T11:30:00+02:00,490
Västernorrland,2020-05-30T11:30:00+02:00,722
Västmanland,2020-05-30T11:30:00+02:00,1264
Västra Götaland,2020-05-30T11:30:00+02:00,5772
Örebro,2020-05-30T11:30:00+02:00,1795
Östergötland,2020-05-30T11:30:00+02:00,1975
