Area,Timestamp,Confirmed
Blekinge,2021-01-07T11:30:00+01:00,5789
Dalarna,2021-01-07T11:30:00+01:00,11661
Gotland,2021-01-07T11:30:00+01:00,2380
Gävleborg,2021-01-07T11:30:00+01:00,16401
Halland,2021-01-07T11:30:00+01:00,14860
Jämtland,2021-01-07T11:30:00+01:00,4954
Jönköping,2021-01-07T11:30:00+01:00,18953
Kalmar,2021-01-07T11:30:00+01:00,7777
Kronoberg,2021-01-07T11:30:00+01:00,9924
Norrbotten,2021-01-07T11:30:00+01:00,8334
Skåne,2021-01-07T11:30:00+01:00,78745
Stockholm,2021-01-07T11:30:00+01:00,126212
Södermanland,2021-01-07T11:30:00+01:00,10084
Uppsala,2021-01-07T11:30:00+01:00,19327
Värmland,2021-01-07T11:30:00+01:00,6634
Västerbotten,2021-01-07T11:30:00+01:00,9070
Västernorrland,2021-01-07T11:30:00+01:00,11250
Västmanland,2021-01-07T11:30:00+01:00,14952
Västra Götaland,2021-01-07T11:30:00+01:00,81865
Örebro,2021-01-07T11:30:00+01:00,14456
Östergötland,2021-01-07T11:30:00+01:00,15843
