Area,Timestamp,Confirmed
Blekinge,2020-04-14T11:30:00+02:00,43
Dalarna,2020-04-14T11:30:00+02:00,376
Gotland,2020-04-14T11:30:00+02:00,16
Gävleborg,2020-04-14T11:30:00+02:00,312
Halland,2020-04-14T11:30:00+02:00,194
Jämtland,2020-04-14T11:30:00+02:00,151
Jönköping,2020-04-14T11:30:00+02:00,367
Kalmar,2020-04-14T11:30:00+02:00,82
Kronoberg,2020-04-14T11:30:00+02:00,109
Norrbotten,2020-04-14T11:30:00+02:00,158
Skåne,2020-04-14T11:30:00+02:00,468
Stockholm,2020-04-14T11:30:00+02:00,4886
Södermanland,2020-04-14T11:30:00+02:00,710
Uppsala,2020-04-14T11:30:00+02:00,518
Värmland,2020-04-14T11:30:00+02:00,84
Västerbotten,2020-04-14T11:30:00+02:00,190
Västernorrland,2020-04-14T11:30:00+02:00,117
Västmanland,2020-04-14T11:30:00+02:00,380
Västra Götaland,2020-04-14T11:30:00+02:00,1165
Örebro,2020-04-14T11:30:00+02:00,475
Östergötland,2020-04-14T11:30:00+02:00,1028
