Area,Timestamp,Confirmed
Blekinge,2022-01-19T11:30:00+01:00,18741
Dalarna,2022-01-19T11:30:00+01:00,44084
Gotland,2022-01-19T11:30:00+01:00,7226
Gävleborg,2022-01-19T11:30:00+01:00,51006
Halland,2022-01-19T11:30:00+01:00,70048
Jämtland,2022-01-19T11:30:00+01:00,23093
Jönköping,2022-01-19T11:30:00+01:00,62041
Kalmar,2022-01-19T11:30:00+01:00,36823
Kronoberg,2022-01-19T11:30:00+01:00,32900
Norrbotten,2022-01-19T11:30:00+01:00,35530
Skåne,2022-01-19T11:30:00+01:00,247514
Stockholm,2022-01-19T11:30:00+01:00,438069
Södermanland,2022-01-19T11:30:00+01:00,43306
Uppsala,2022-01-19T11:30:00+01:00,62653
Värmland,2022-01-19T11:30:00+01:00,37117
Västerbotten,2022-01-19T11:30:00+01:00,37210
Västernorrland,2022-01-19T11:30:00+01:00,37110
Västmanland,2022-01-19T11:30:00+01:00,49509
Västra Götaland,2022-01-19T11:30:00+01:00,292770
Örebro,2022-01-19T11:30:00+01:00,53859
Östergötland,2022-01-19T11:30:00+01:00,61101
