Area,Timestamp,Confirmed
Blekinge,2022-10-05T11:30:00+02:00,30687
Dalarna,2022-10-05T11:30:00+02:00,74648
Gotland,2022-10-05T11:30:00+02:00,11852
Gävleborg,2022-10-05T11:30:00+02:00,74699
Halland,2022-10-05T11:30:00+02:00,108326
Jämtland,2022-10-05T11:30:00+02:00,34179
Jönköping,2022-10-05T11:30:00+02:00,89258
Kalmar,2022-10-05T11:30:00+02:00,62371
Kronoberg,2022-10-05T11:30:00+02:00,51186
Norrbotten,2022-10-05T11:30:00+02:00,50505
Skåne,2022-10-05T11:30:00+02:00,345683
Stockholm,2022-10-05T11:30:00+02:00,605033
Södermanland,2022-10-05T11:30:00+02:00,67514
Uppsala,2022-10-05T11:30:00+02:00,93334
Värmland,2022-10-05T11:30:00+02:00,68788
Västerbotten,2022-10-05T11:30:00+02:00,59698
Västernorrland,2022-10-05T11:30:00+02:00,55844
Västmanland,2022-10-05T11:30:00+02:00,78138
Västra Götaland,2022-10-05T11:30:00+02:00,443048
Örebro,2022-10-05T11:30:00+02:00,98027
Östergötland,2022-10-05T11:30:00+02:00,98335
