Area,Date,Confirmed
Mittelfranken,2020-03-14T13:00:00,57
Niederbayern,2020-03-14T13:00:00,40
Oberbayern,2020-03-14T13:00:00,364
Oberfranken,2020-03-14T13:00:00,19
Oberpfalz,2020-03-14T13:00:00,64
Schwaben,2020-03-14T13:00:00,73
Unterfranken,2020-03-14T13:00:00,64
