Landkreis,Regierungsbezirk,Timestamp,Confirmed,Deaths
Aichach-Friedberg,Schwaben,2022-03-17T08:00:00+01:00,35100,155
Altötting,Oberbayern,2022-03-17T08:00:00+01:00,31811,310
Amberg Stadt,Oberpfalz,2022-03-17T08:00:00+01:00,9640,52
Amberg-Sulzbach,Oberpfalz,2022-03-17T08:00:00+01:00,22693,206
Ansbach,Mittelfranken,2022-03-17T08:00:00+01:00,45484,246
Ansbach Stadt,Mittelfranken,2022-03-17T08:00:00+01:00,10293,62
Aschaffenburg,Unterfranken,2022-03-17T08:00:00+01:00,36021,260
Aschaffenburg Stadt,Unterfranken,2022-03-17T08:00:00+01:00,15966,148
Augsburg,Schwaben,2022-03-17T08:00:00+01:00,64442,375
Augsburg Stadt,Schwaben,2022-03-17T08:00:00+01:00,79822,609
Bad Kissingen,Unterfranken,2022-03-17T08:00:00+01:00,23531,171
Bad Tölz-Wolfratshausen,Oberbayern,2022-03-17T08:00:00+01:00,36359,169
Bamberg,Oberfranken,2022-03-17T08:00:00+01:00,37992,216
Bamberg Stadt,Oberfranken,2022-03-17T08:00:00+01:00,15832,136
Bayreuth,Oberfranken,2022-03-17T08:00:00+01:00,22791,202
Bayreuth Stadt,Oberfranken,2022-03-17T08:00:00+01:00,16827,154
Berchtesgadener Land,Oberbayern,2022-03-17T08:00:00+01:00,34036,181
Cham,Oberpfalz,2022-03-17T08:00:00+01:00,34424,260
Coburg,Oberfranken,2022-03-17T08:00:00+01:00,20140,195
Coburg Stadt,Oberfranken,2022-03-17T08:00:00+01:00,9577,109
Dachau,Oberbayern,2022-03-17T08:00:00+01:00,43545,210
Deggendorf,Niederbayern,2022-03-17T08:00:00+01:00,35633,259
Dillingen an der Donau,Schwaben,2022-03-17T08:00:00+01:00,25981,188
Dingolfing-Landau,Niederbayern,2022-03-17T08:00:00+01:00,29490,197
Donau-Ries,Schwaben,2022-03-17T08:00:00+01:00,36681,236
Ebersberg,Oberbayern,2022-03-17T08:00:00+01:00,37195,262
Eichstätt,Oberbayern,2022-03-17T08:00:00+01:00,35671,135
Erding,Oberbayern,2022-03-17T08:00:00+01:00,40369,167
Erlangen Stadt,Mittelfranken,2022-03-17T08:00:00+01:00,21259,123
Erlangen-Höchstadt,Mittelfranken,2022-03-17T08:00:00+01:00,30185,171
Forchheim,Oberfranken,2022-03-17T08:00:00+01:00,27481,163
Freising,Oberbayern,2022-03-17T08:00:00+01:00,45481,205
Freyung-Grafenau,Niederbayern,2022-03-17T08:00:00+01:00,24946,206
Fürstenfeldbruck,Oberbayern,2022-03-17T08:00:00+01:00,52865,215
Fürth,Mittelfranken,2022-03-17T08:00:00+01:00,27004,266
Fürth Stadt,Mittelfranken,2022-03-17T08:00:00+01:00,33009,298
Garmisch-Partenkirchen,Oberbayern,2022-03-17T08:00:00+01:00,22965,134
Günzburg,Schwaben,2022-03-17T08:00:00+01:00,36297,183
Haßberge,Unterfranken,2022-03-17T08:00:00+01:00,23264,128
Hof,Oberfranken,2022-03-17T08:00:00+01:00,21674,222
Hof Stadt,Oberfranken,2022-03-17T08:00:00+01:00,11693,153
Ingolstadt Stadt,Oberbayern,2022-03-17T08:00:00+01:00,38548,224
Kaufbeuren Stadt,Schwaben,2022-03-17T08:00:00+01:00,11520,101
Kelheim,Niederbayern,2022-03-17T08:00:00+01:00,33993,152
