Regierungsbezirk,Timestamp,Confirmed,Deaths
Oberbayern,2020-05-27T10:00:00+02:00,21293,944
Niederbayern,2020-05-27T10:00:00+02:00,4692,276
Oberpfalz,2020-05-27T10:00:00+02:00,5227,352
Oberfranken,2020-05-27T10:00:00+02:00,3719,220
Mittelfranken,2020-05-27T10:00:00+02:00,4734,270
Unterfranken,2020-05-27T10:00:00+02:00,3420,183
Schwaben,2020-05-27T10:00:00+02:00,3800,197
