Landkreis,Regierungsbezirk,Timestamp,Confirmed,Deaths
Aichach-Friedberg,Schwaben,2022-02-05T08:00:00+01:00,18783,130
Altötting,Oberbayern,2022-02-05T08:00:00+01:00,18908,292
Amberg Stadt,Oberpfalz,2022-02-05T08:00:00+01:00,5605,45
Amberg-Sulzbach,Oberpfalz,2022-02-05T08:00:00+01:00,13159,194
Ansbach,Mittelfranken,2022-02-05T08:00:00+01:00,24387,243
Ansbach Stadt,Mittelfranken,2022-02-05T08:00:00+01:00,5580,56
Aschaffenburg,Unterfranken,2022-02-05T08:00:00+01:00,20555,244
Aschaffenburg Stadt,Unterfranken,2022-02-05T08:00:00+01:00,9349,139
Augsburg,Schwaben,2022-02-05T08:00:00+01:00,36989,352
Augsburg Stadt,Schwaben,2022-02-05T08:00:00+01:00,47196,567
Bad Kissingen,Unterfranken,2022-02-05T08:00:00+01:00,12443,154
Bad Tölz-Wolfratshausen,Oberbayern,2022-02-05T08:00:00+01:00,22314,160
Bamberg,Oberfranken,2022-02-05T08:00:00+01:00,19723,194
Bamberg Stadt,Oberfranken,2022-02-05T08:00:00+01:00,8730,131
Bayreuth,Oberfranken,2022-02-05T08:00:00+01:00,12342,192
Bayreuth Stadt,Oberfranken,2022-02-05T08:00:00+01:00,9368,138
Berchtesgadener Land,Oberbayern,2022-02-05T08:00:00+01:00,21179,162
Cham,Oberpfalz,2022-02-05T08:00:00+01:00,19189,246
Coburg,Oberfranken,2022-02-05T08:00:00+01:00,10976,193
Coburg Stadt,Oberfranken,2022-02-05T08:00:00+01:00,5153,109
Dachau,Oberbayern,2022-02-05T08:00:00+01:00,27319,186
Deggendorf,Niederbayern,2022-02-05T08:00:00+01:00,19942,239
Dillingen an der Donau,Schwaben,2022-02-05T08:00:00+01:00,13646,180
Dingolfing-Landau,Niederbayern,2022-02-05T08:00:00+01:00,17206,182
Donau-Ries,Schwaben,2022-02-05T08:00:00+01:00,19459,224
Ebersberg,Oberbayern,2022-02-05T08:00:00+01:00,22968,240
Eichstätt,Oberbayern,2022-02-05T08:00:00+01:00,16837,134
Erding,Oberbayern,2022-02-05T08:00:00+01:00,24384,158
Erlangen Stadt,Mittelfranken,2022-02-05T08:00:00+01:00,11533,120
Erlangen-Höchstadt,Mittelfranken,2022-02-05T08:00:00+01:00,15960,168
Forchheim,Oberfranken,2022-02-05T08:00:00+01:00,13975,148
Freising,Oberbayern,2022-02-05T08:00:00+01:00,27686,180
Freyung-Grafenau,Niederbayern,2022-02-05T08:00:00+01:00,14036,187
Fürstenfeldbruck,Oberbayern,2022-02-05T08:00:00+01:00,32318,200
Fürth,Mittelfranken,2022-02-05T08:00:00+01:00,16066,252
Fürth Stadt,Mittelfranken,2022-02-05T08:00:00+01:00,20773,285
Garmisch-Partenkirchen,Oberbayern,2022-02-05T08:00:00+01:00,12159,122
Günzburg,Schwaben,2022-02-05T08:00:00+01:00,21571,171
Haßberge,Unterfranken,2022-02-05T08:00:00+01:00,12192,122
Hof,Oberfranken,2022-02-05T08:00:00+01:00,12246,210
Hof Stadt,Oberfranken,2022-02-05T08:00:00+01:00,6854,144
Ingolstadt Stadt,Oberbayern,2022-02-05T08:00:00+01:00,22943,206
Kaufbeuren Stadt,Schwaben,2022-02-05T08:00:00+01:00,7001,88
Kelheim,Niederbayern,2022-02-05T08:00:00+01:00,17631,148
Kempten Stadt,Schwaben,2022-02-05T08:00:00+01:00,10664,70
Kitzingen,Unterfranken,2022-02-05T08:00:00+01:00,10599,109
Kronach,Oberfranken,2022-02-05T08:00:00+01:00,9690,151
Kulmbach,Oberfranken,2022-02-05T08:00:00+01:00,8673,132
Landsberg am Lech,Oberbayern,2022-02-05T08:00:00+01:00,16230,119
Landshut,Niederbayern,2022-02-05T08:00:00+01:00,24924,242
Landshut Stadt,Niederbayern,2022-02-05T08:00:00+01:00,11320,144
Lichtenfels,Oberfranken,2022-02-05T08:00:00+01:00,8946,121
Lindau (Bodensee),Schwaben,2022-02-05T08:00:00+01:00,11599,75
Main-Spessart,Unterfranken,2022-02-05T08:00:00+01:00,12258,232
Memmingen Stadt,Schwaben,2022-02-05T08:00:00+01:00,6782,31
Miesbach,Oberbayern,2022-02-05T08:00:00+01:00,16930,145
Miltenberg,Unterfranken,2022-02-05T08:00:00+01:00,16311,181
Mühldorf am Inn,Oberbayern,2022-02-05T08:00:00+01:00,23347,263
München,Oberbayern,2022-02-05T08:00:00+01:00,51779,338
München Stadt,Oberbayern,2022-02-05T08:00:00+01:00,247408,1711
Neu-Ulm,Schwaben,2022-02-05T08:00:00+01:00,24412,197
Neuburg-Schrobenhausen,Oberbayern,2022-02-05T08:00:00+01:00,15294,114
Neumarkt in der Oberpfalz,Oberpfalz,2022-02-05T08:00:00+01:00,20381,217
Neustadt an der Aisch-Bad Windsheim,Mittelfranken,2022-02-05T08:00:00+01:00,11162,128
Neustadt an der Waldnaab,Oberpfalz,2022-02-05T08:00:00+01:00,13359,214
Nürnberg Stadt,Mittelfranken,2022-02-05T08:00:00+01:00,90064,1142
Nürnberger Land,Mittelfranken,2022-02-05T08:00:00+01:00,19993,232
Oberallgäu,Schwaben,2022-02-05T08:00:00+01:00,22162,147
Ostallgäu,Schwaben,2022-02-05T08:00:00+01:00,24304,216
Passau,Niederbayern,2022-02-05T08:00:00+01:00,33101,531
Passau Stadt,Niederbayern,2022-02-05T08:00:00+01:00,7742,136
Pfaffenhofen an der Ilm,Oberbayern,2022-02-05T08:00:00+01:00,18554,207
Regen,Niederbayern,2022-02-05T08:00:00+01:00,14192,228
Regensburg,Oberpfalz,2022-02-05T08:00:00+01:00,24329,219
Regensburg Stadt,Oberpfalz,2022-02-05T08:00:00+01:00,21559,131
Rhön-Grabfeld,Unterfranken,2022-02-05T08:00:00+01:00,11929,126
Rosenheim,Oberbayern,2022-02-05T08:00:00+01:00,50321,666
Rosenheim Stadt,Oberbayern,2022-02-05T08:00:00+01:00,12682,108
Roth,Mittelfranken,2022-02-05T08:00:00+01:00,17326,208
Rottal-Inn,Niederbayern,2022-02-05T08:00:00+01:00,23220,312
Schwabach Stadt,Mittelfranken,2022-02-05T08:00:00+01:00,6056,123
Schwandorf,Oberpfalz,2022-02-05T08:00:00+01:00,20931,241
Schweinfurt,Unterfranken,2022-02-05T08:00:00+01:00,15612,185
Schweinfurt Stadt,Unterfranken,2022-02-05T08:00:00+01:00,9270,127
Starnberg,Oberbayern,2022-02-05T08:00:00+01:00,19265,151
Straubing Stadt,Niederbayern,2022-02-05T08:00:00+01:00,6795,111
Straubing-Bogen,Niederbayern,2022-02-05T08:00:00+01:00,14786,173
Tirschenreuth,Oberpfalz,2022-02-05T08:00:00+01:00,11038,283
Traunstein,Oberbayern,2022-02-05T08:00:00+01:00,33686,319
Unterallgäu,Schwaben,2022-02-05T08:00:00+01:00,24743,240
Weiden in der Oberpfalz Stadt,Oberpfalz,2022-02-05T08:00:00+01:00,5897,106
Weilheim-Schongau,Oberbayern,2022-02-05T08:00:00+01:00,19929,157
Weißenburg-Gunzenhausen,Mittelfranken,2022-02-05T08:00:00+01:00,13753,156
Wunsiedel im Fichtelgebirge,Oberfranken,2022-02-05T08:00:00+01:00,9320,218
Würzburg,Unterfranken,2022-02-05T08:00:00+01:00,17292,109
Würzburg Stadt,Unterfranken,2022-02-05T08:00:00+01:00,17429,148
