Regierungsbezirk,Timestamp,Confirmed,Deaths
Oberbayern,2021-07-29T08:00:00+02:00,227682,4448
Niederbayern,2021-07-29T08:00:00+02:00,73224,1841
Oberpfalz,2021-07-29T08:00:00+02:00,57629,1515
Oberfranken,2021-07-29T08:00:00+02:00,56804,1661
Mittelfranken,2021-07-29T08:00:00+02:00,91559,2560
Unterfranken,2021-07-29T08:00:00+02:00,54541,1466
Schwaben,2021-07-29T08:00:00+02:00,91569,1836
