Landkreis,Regierungsbezirk,Timestamp,Confirmed,Deaths
Aichach-Friedberg,Schwaben,2021-12-16T08:00:00+01:00,10795,122
Altötting,Oberbayern,2021-12-16T08:00:00+01:00,13015,247
Amberg Stadt,Oberpfalz,2021-12-16T08:00:00+01:00,3599,38
Amberg-Sulzbach,Oberpfalz,2021-12-16T08:00:00+01:00,8753,187
Ansbach,Mittelfranken,2021-12-16T08:00:00+01:00,16719,226
Ansbach Stadt,Mittelfranken,2021-12-16T08:00:00+01:00,3554,48
Aschaffenburg,Unterfranken,2021-12-16T08:00:00+01:00,12992,231
Aschaffenburg Stadt,Unterfranken,2021-12-16T08:00:00+01:00,6019,130
Augsburg,Schwaben,2021-12-16T08:00:00+01:00,22831,323
Augsburg Stadt,Schwaben,2021-12-16T08:00:00+01:00,31511,516
Bad Kissingen,Unterfranken,2021-12-16T08:00:00+01:00,7531,136
Bad Tölz-Wolfratshausen,Oberbayern,2021-12-16T08:00:00+01:00,13455,154
Bamberg,Oberfranken,2021-12-16T08:00:00+01:00,13065,178
Bamberg Stadt,Oberfranken,2021-12-16T08:00:00+01:00,5884,116
Bayreuth,Oberfranken,2021-12-16T08:00:00+01:00,7930,179
Bayreuth Stadt,Oberfranken,2021-12-16T08:00:00+01:00,5519,122
Berchtesgadener Land,Oberbayern,2021-12-16T08:00:00+01:00,15384,139
Cham,Oberpfalz,2021-12-16T08:00:00+01:00,13778,235
Coburg,Oberfranken,2021-12-16T08:00:00+01:00,8466,183
Coburg Stadt,Oberfranken,2021-12-16T08:00:00+01:00,3789,103
Dachau,Oberbayern,2021-12-16T08:00:00+01:00,15140,169
Deggendorf,Niederbayern,2021-12-16T08:00:00+01:00,14708,220
Dillingen an der Donau,Schwaben,2021-12-16T08:00:00+01:00,8941,167
Dingolfing-Landau,Niederbayern,2021-12-16T08:00:00+01:00,12982,166
Donau-Ries,Schwaben,2021-12-16T08:00:00+01:00,13495,195
Ebersberg,Oberbayern,2021-12-16T08:00:00+01:00,13365,212
Eichstätt,Oberbayern,2021-12-16T08:00:00+01:00,10961,121
Erding,Oberbayern,2021-12-16T08:00:00+01:00,14248,148
Erlangen Stadt,Mittelfranken,2021-12-16T08:00:00+01:00,6945,110
Erlangen-Höchstadt,Mittelfranken,2021-12-16T08:00:00+01:00,9815,159
Forchheim,Oberfranken,2021-12-16T08:00:00+01:00,8706,141
Freising,Oberbayern,2021-12-16T08:00:00+01:00,15646,164
Freyung-Grafenau,Niederbayern,2021-12-16T08:00:00+01:00,11205,166
Fürstenfeldbruck,Oberbayern,2021-12-16T08:00:00+01:00,17312,189
Fürth,Mittelfranken,2021-12-16T08:00:00+01:00,9742,238
Fürth Stadt,Mittelfranken,2021-12-16T08:00:00+01:00,13225,262
Garmisch-Partenkirchen,Oberbayern,2021-12-16T08:00:00+01:00,8121,112
Günzburg,Schwaben,2021-12-16T08:00:00+01:00,14282,152
Haßberge,Unterfranken,2021-12-16T08:00:00+01:00,7959,110
Hof,Oberfranken,2021-12-16T08:00:00+01:00,9485,191
Hof Stadt,Oberfranken,2021-12-16T08:00:00+01:00,5241,134
Ingolstadt Stadt,Oberbayern,2021-12-16T08:00:00+01:00,12869,175
Kaufbeuren Stadt,Schwaben,2021-12-16T08:00:00+01:00,4625,76
Kelheim,Niederbayern,2021-12-16T08:00:00+01:00,11605,127
Kempten Stadt,Schwaben,2021-12-16T08:00:00+01:00,6999,59
Kitzingen,Unterfranken,2021-12-16T08:00:00+01:00,6233,103
Kronach,Oberfranken,2021-12-16T08:00:00+01:00,7769,131
Kulmbach,Oberfranken,2021-12-16T08:00:00+01:00,5844,129
Landsberg am Lech,Oberbayern,2021-12-16T08:00:00+01:00,9004,111
Landshut,Niederbayern,2021-12-16T08:00:00+01:00,17033,223
Landshut Stadt,Niederbayern,2021-12-16T08:00:00+01:00,7339,135
Lichtenfels,Oberfranken,2021-12-16T08:00:00+01:00,6270,108
Lindau (Bodensee),Schwaben,2021-12-16T08:00:00+01:00,6840,69
Main-Spessart,Unterfranken,2021-12-16T08:00:00+01:00,7267,224
Memmingen Stadt,Schwaben,2021-12-16T08:00:00+01:00,4662,28
Miesbach,Oberbayern,2021-12-16T08:00:00+01:00,10841,129
Miltenberg,Unterfranken,2021-12-16T08:00:00+01:00,10072,161
Mühldorf am Inn,Oberbayern,2021-12-16T08:00:00+01:00,16195,244
München,Oberbayern,2021-12-16T08:00:00+01:00,27687,313
München Stadt,Oberbayern,2021-12-16T08:00:00+01:00,136994,1574
Neu-Ulm,Schwaben,2021-12-16T08:00:00+01:00,16080,178
Neuburg-Schrobenhausen,Oberbayern,2021-12-16T08:00:00+01:00,8967,107
Neumarkt in der Oberpfalz,Oberpfalz,2021-12-16T08:00:00+01:00,14992,206
Neustadt an der Aisch-Bad Windsheim,Mittelfranken,2021-12-16T08:00:00+01:00,8071,124
Neustadt an der Waldnaab,Oberpfalz,2021-12-16T08:00:00+01:00,8930,200
Nürnberg Stadt,Mittelfranken,2021-12-16T08:00:00+01:00,58011,1063
Nürnberger Land,Mittelfranken,2021-12-16T08:00:00+01:00,13240,212
Oberallgäu,Schwaben,2021-12-16T08:00:00+01:00,15054,116
Ostallgäu,Schwaben,2021-12-16T08:00:00+01:00,16090,188
Passau,Niederbayern,2021-12-16T08:00:00+01:00,27048,464
Passau Stadt,Niederbayern,2021-12-16T08:00:00+01:00,5606,129
Pfaffenhofen an der Ilm,Oberbayern,2021-12-16T08:00:00+01:00,11231,193
Regen,Niederbayern,2021-12-16T08:00:00+01:00,10808,204
Regensburg,Oberpfalz,2021-12-16T08:00:00+01:00,16160,216
Regensburg Stadt,Oberpfalz,2021-12-16T08:00:00+01:00,14229,123
Rhön-Grabfeld,Unterfranken,2021-12-16T08:00:00+01:00,7134,114
Rosenheim,Oberbayern,2021-12-16T08:00:00+01:00,33736,589
Rosenheim Stadt,Oberbayern,2021-12-16T08:00:00+01:00,8288,91
Roth,Mittelfranken,2021-12-16T08:00:00+01:00,10820,192
Rottal-Inn,Niederbayern,2021-12-16T08:00:00+01:00,16791,275
Schwabach Stadt,Mittelfranken,2021-12-16T08:00:00+01:00,3905,120
Schwandorf,Oberpfalz,2021-12-16T08:00:00+01:00,14959,209
Schweinfurt,Unterfranken,2021-12-16T08:00:00+01:00,9816,170
Schweinfurt Stadt,Unterfranken,2021-12-16T08:00:00+01:00,5843,108
Starnberg,Oberbayern,2021-12-16T08:00:00+01:00,9970,146
Straubing Stadt,Niederbayern,2021-12-16T08:00:00+01:00,4670,104
Straubing-Bogen,Niederbayern,2021-12-16T08:00:00+01:00,11306,163
Tirschenreuth,Oberpfalz,2021-12-16T08:00:00+01:00,7210,273
Traunstein,Oberbayern,2021-12-16T08:00:00+01:00,25996,289
Unterallgäu,Schwaben,2021-12-16T08:00:00+01:00,16869,211
Weiden in der Oberpfalz Stadt,Oberpfalz,2021-12-16T08:00:00+01:00,3977,102
Weilheim-Schongau,Oberbayern,2021-12-16T08:00:00+01:00,12601,127
Weißenburg-Gunzenhausen,Mittelfranken,2021-12-16T08:00:00+01:00,9249,142
Wunsiedel im Fichtelgebirge,Oberfranken,2021-12-16T08:00:00+01:00,6890,214
Würzburg,Unterfranken,2021-12-16T08:00:00+01:00,8691,98
Würzburg Stadt,Unterfranken,2021-12-16T08:00:00+01:00,8567,140
