Regierungsbezirk,Timestamp,Confirmed,Deaths
Oberbayern,2021-09-26T08:00:00+02:00,258317,4586
Niederbayern,2021-09-26T08:00:00+02:00,79188,1867
Oberpfalz,2021-09-26T08:00:00+02:00,61994,1533
Oberfranken,2021-09-26T08:00:00+02:00,59814,1669
Mittelfranken,2021-09-26T08:00:00+02:00,99648,2586
Unterfranken,2021-09-26T08:00:00+02:00,60013,1493
Schwaben,2021-09-26T08:00:00+02:00,102756,1868
