Regierungsbezirk,Timestamp,Confirmed,Deaths
Oberbayern,2021-07-25T08:00:00+02:00,227202,4442
Niederbayern,2021-07-25T08:00:00+02:00,73158,1840
Oberpfalz,2021-07-25T08:00:00+02:00,57510,1515
Oberfranken,2021-07-25T08:00:00+02:00,56731,1661
Mittelfranken,2021-07-25T08:00:00+02:00,91460,2559
Unterfranken,2021-07-25T08:00:00+02:00,54433,1466
Schwaben,2021-07-25T08:00:00+02:00,91446,1836
