Regierungsbezirk,Timestamp,Confirmed,Deaths
Oberbayern,2021-07-28T08:00:00+02:00,227525,4446
Niederbayern,2021-07-28T08:00:00+02:00,73204,1841
Oberpfalz,2021-07-28T08:00:00+02:00,57588,1515
Oberfranken,2021-07-28T08:00:00+02:00,56775,1661
Mittelfranken,2021-07-28T08:00:00+02:00,91531,2559
Unterfranken,2021-07-28T08:00:00+02:00,54491,1466
Schwaben,2021-07-28T08:00:00+02:00,91540,1836
