Landkreis,Regierungsbezirk,Timestamp,Confirmed,Deaths
Aichach-Friedberg,Schwaben,2022-03-20T08:00:00+01:00,36087,155
Altötting,Oberbayern,2022-03-20T08:00:00+01:00,33121,312
Amberg Stadt,Oberpfalz,2022-03-20T08:00:00+01:00,9911,52
Amberg-Sulzbach,Oberpfalz,2022-03-20T08:00:00+01:00,23545,206
Ansbach,Mittelfranken,2022-03-20T08:00:00+01:00,46865,247
Ansbach Stadt,Mittelfranken,2022-03-20T08:00:00+01:00,10671,62
Aschaffenburg,Unterfranken,2022-03-20T08:00:00+01:00,37877,260
Aschaffenburg Stadt,Unterfranken,2022-03-20T08:00:00+01:00,16565,148
Augsburg,Schwaben,2022-03-20T08:00:00+01:00,67164,378
Augsburg Stadt,Schwaben,2022-03-20T08:00:00+01:00,82444,613
Bad Kissingen,Unterfranken,2022-03-20T08:00:00+01:00,24495,173
Bad Tölz-Wolfratshausen,Oberbayern,2022-03-20T08:00:00+01:00,37526,170
Bamberg,Oberfranken,2022-03-20T08:00:00+01:00,39785,218
Bamberg Stadt,Oberfranken,2022-03-20T08:00:00+01:00,16611,136
Bayreuth,Oberfranken,2022-03-20T08:00:00+01:00,24357,204
Bayreuth Stadt,Oberfranken,2022-03-20T08:00:00+01:00,17972,155
Berchtesgadener Land,Oberbayern,2022-03-20T08:00:00+01:00,35117,181
Cham,Oberpfalz,2022-03-20T08:00:00+01:00,36883,261
Coburg,Oberfranken,2022-03-20T08:00:00+01:00,21361,195
Coburg Stadt,Oberfranken,2022-03-20T08:00:00+01:00,10165,109
Dachau,Oberbayern,2022-03-20T08:00:00+01:00,45177,211
Deggendorf,Niederbayern,2022-03-20T08:00:00+01:00,36942,259
Dillingen an der Donau,Schwaben,2022-03-20T08:00:00+01:00,27402,192
Dingolfing-Landau,Niederbayern,2022-03-20T08:00:00+01:00,30561,197
Donau-Ries,Schwaben,2022-03-20T08:00:00+01:00,37904,237
Ebersberg,Oberbayern,2022-03-20T08:00:00+01:00,38625,262
Eichstätt,Oberbayern,2022-03-20T08:00:00+01:00,37156,135
Erding,Oberbayern,2022-03-20T08:00:00+01:00,41729,167
Erlangen Stadt,Mittelfranken,2022-03-20T08:00:00+01:00,22357,123
Erlangen-Höchstadt,Mittelfranken,2022-03-20T08:00:00+01:00,32285,172
Forchheim,Oberfranken,2022-03-20T08:00:00+01:00,29291,165
Freising,Oberbayern,2022-03-20T08:00:00+01:00,47201,207
Freyung-Grafenau,Niederbayern,2022-03-20T08:00:00+01:00,25723,208
Fürstenfeldbruck,Oberbayern,2022-03-20T08:00:00+01:00,55364,215
Fürth,Mittelfranken,2022-03-20T08:00:00+01:00,28451,266
Fürth Stadt,Mittelfranken,2022-03-20T08:00:00+01:00,34504,299
Garmisch-Partenkirchen,Oberbayern,2022-03-20T08:00:00+01:00,23759,136
Günzburg,Schwaben,2022-03-20T08:00:00+01:00,37084,183
Haßberge,Unterfranken,2022-03-20T08:00:00+01:00,24675,128
Hof,Oberfranken,2022-03-20T08:00:00+01:00,23130,224
Hof Stadt,Oberfranken,2022-03-20T08:00:00+01:00,12282,153
Ingolstadt Stadt,Oberbayern,2022-03-20T08:00:00+01:00,39791,224
Kaufbeuren Stadt,Schwaben,2022-03-20T08:00:00+01:00,11993,101
Kelheim,Niederbayern,2022-03-20T08:00:00+01:00,35335,152
Kempten Stadt,Schwaben,2022-03-20T08:00:00+01:00,19111,79
Kitzingen,Unterfranken,2022-03-20T08:00:00+01:00,22413,122
Kronach,Oberfranken,2022-03-20T08:00:00+01:00,18550,159
Kulmbach,Oberfranken,2022-03-20T08:00:00+01:00,16761,142
Landsberg am Lech,Oberbayern,2022-03-20T08:00:00+01:00,29774,122
Landshut,Niederbayern,2022-03-20T08:00:00+01:00,45268,264
Landshut Stadt,Niederbayern,2022-03-20T08:00:00+01:00,19545,157
Lichtenfels,Oberfranken,2022-03-20T08:00:00+01:00,18362,143
Lindau (Bodensee),Schwaben,2022-03-20T08:00:00+01:00,22037,85
Main-Spessart,Unterfranken,2022-03-20T08:00:00+01:00,26049,238
Memmingen Stadt,Schwaben,2022-03-20T08:00:00+01:00,12507,34
Miesbach,Oberbayern,2022-03-20T08:00:00+01:00,25764,166
Miltenberg,Unterfranken,2022-03-20T08:00:00+01:00,33154,196
Mühldorf am Inn,Oberbayern,2022-03-20T08:00:00+01:00,38786,285
München,Oberbayern,2022-03-20T08:00:00+01:00,83992,357
München Stadt,Oberbayern,2022-03-20T08:00:00+01:00,390483,1875
Neu-Ulm,Schwaben,2022-03-20T08:00:00+01:00,44666,227
Neuburg-Schrobenhausen,Oberbayern,2022-03-20T08:00:00+01:00,29588,118
Neumarkt in der Oberpfalz,Oberpfalz,2022-03-20T08:00:00+01:00,33728,224
Neustadt an der Aisch-Bad Windsheim,Mittelfranken,2022-03-20T08:00:00+01:00,20013,140
Neustadt an der Waldnaab,Oberpfalz,2022-03-20T08:00:00+01:00,26964,219
Nürnberg Stadt,Mittelfranken,2022-03-20T08:00:00+01:00,141344,1181
Nürnberger Land,Mittelfranken,2022-03-20T08:00:00+01:00,39127,265
Oberallgäu,Schwaben,2022-03-20T08:00:00+01:00,41757,163
Ostallgäu,Schwaben,2022-03-20T08:00:00+01:00,41173,241
Passau,Niederbayern,2022-03-20T08:00:00+01:00,59982,543
Passau Stadt,Niederbayern,2022-03-20T08:00:00+01:00,13704,143
Pfaffenhofen an der Ilm,Oberbayern,2022-03-20T08:00:00+01:00,35979,222
Regen,Niederbayern,2022-03-20T08:00:00+01:00,27393,242
Regensburg,Oberpfalz,2022-03-20T08:00:00+01:00,55625,244
Regensburg Stadt,Oberpfalz,2022-03-20T08:00:00+01:00,40837,147
Rhön-Grabfeld,Unterfranken,2022-03-20T08:00:00+01:00,22283,132
Rosenheim,Oberbayern,2022-03-20T08:00:00+01:00,77076,694
Rosenheim Stadt,Oberbayern,2022-03-20T08:00:00+01:00,19010,120
Roth,Mittelfranken,2022-03-20T08:00:00+01:00,32745,215
Rottal-Inn,Niederbayern,2022-03-20T08:00:00+01:00,39014,323
Schwabach Stadt,Mittelfranken,2022-03-20T08:00:00+01:00,10504,127
