Regierungsbezirk,Timestamp,Confirmed,Deaths
Oberbayern,2021-03-13T08:00:00+01:00,166223,3841
Niederbayern,2021-03-13T08:00:00+01:00,51741,1588
Oberpfalz,2021-03-13T08:00:00+01:00,39671,1164
Oberfranken,2021-03-13T08:00:00+01:00,39073,1365
Mittelfranken,2021-03-13T08:00:00+01:00,63552,2161
Unterfranken,2021-03-13T08:00:00+01:00,36879,1206
Schwaben,2021-03-13T08:00:00+01:00,59030,1482
