Landkreis,Regierungsbezirk,Timestamp,Confirmed,Deaths
Aichach-Friedberg,Schwaben,2021-03-19T08:00:00+01:00,3674,88
Altötting,Oberbayern,2021-03-19T08:00:00+01:00,4279,186
Amberg Stadt,Oberpfalz,2021-03-19T08:00:00+01:00,1187,18
Amberg-Sulzbach,Oberpfalz,2021-03-19T08:00:00+01:00,3595,128
Ansbach,Mittelfranken,2021-03-19T08:00:00+01:00,5473,150
Ansbach Stadt,Mittelfranken,2021-03-19T08:00:00+01:00,1356,41
Aschaffenburg,Unterfranken,2021-03-19T08:00:00+01:00,6101,188
Aschaffenburg Stadt,Unterfranken,2021-03-19T08:00:00+01:00,2432,94
Augsburg,Schwaben,2021-03-19T08:00:00+01:00,8116,178
Augsburg Stadt,Schwaben,2021-03-19T08:00:00+01:00,12728,346
Bad Kissingen,Unterfranken,2021-03-19T08:00:00+01:00,2499,82
Bad Tölz-Wolfratshausen,Oberbayern,2021-03-19T08:00:00+01:00,3702,59
Bamberg,Oberfranken,2021-03-19T08:00:00+01:00,3959,123
Bamberg Stadt,Oberfranken,2021-03-19T08:00:00+01:00,2274,97
Bayreuth,Oberfranken,2021-03-19T08:00:00+01:00,3737,135
Bayreuth Stadt,Oberfranken,2021-03-19T08:00:00+01:00,2490,97
Berchtesgadener Land,Oberbayern,2021-03-19T08:00:00+01:00,4701,96
Cham,Oberpfalz,2021-03-19T08:00:00+01:00,4599,125
Coburg,Oberfranken,2021-03-19T08:00:00+01:00,3428,142
Coburg Stadt,Oberfranken,2021-03-19T08:00:00+01:00,1682,86
Dachau,Oberbayern,2021-03-19T08:00:00+01:00,6081,127
Deggendorf,Niederbayern,2021-03-19T08:00:00+01:00,4718,125
Dillingen an der Donau,Schwaben,2021-03-19T08:00:00+01:00,2641,100
Dingolfing-Landau,Niederbayern,2021-03-19T08:00:00+01:00,3607,76
Donau-Ries,Schwaben,2021-03-19T08:00:00+01:00,3803,142
Ebersberg,Oberbayern,2021-03-19T08:00:00+01:00,4995,170
Eichstätt,Oberbayern,2021-03-19T08:00:00+01:00,3500,70
Erding,Oberbayern,2021-03-19T08:00:00+01:00,5384,103
Erlangen Stadt,Mittelfranken,2021-03-19T08:00:00+01:00,2997,88
Erlangen-Höchstadt,Mittelfranken,2021-03-19T08:00:00+01:00,3936,113
Forchheim,Oberfranken,2021-03-19T08:00:00+01:00,3679,98
Freising,Oberbayern,2021-03-19T08:00:00+01:00,6068,113
Freyung-Grafenau,Niederbayern,2021-03-19T08:00:00+01:00,3815,108
Fürstenfeldbruck,Oberbayern,2021-03-19T08:00:00+01:00,7450,120
Fürth,Mittelfranken,2021-03-19T08:00:00+01:00,4067,182
Fürth Stadt,Mittelfranken,2021-03-19T08:00:00+01:00,5303,181
Garmisch-Partenkirchen,Oberbayern,2021-03-19T08:00:00+01:00,2681,80
Günzburg,Schwaben,2021-03-19T08:00:00+01:00,4544,95
Haßberge,Unterfranken,2021-03-19T08:00:00+01:00,2579,70
Hof,Oberfranken,2021-03-19T08:00:00+01:00,4311,116
Hof Stadt,Oberfranken,2021-03-19T08:00:00+01:00,2649,81
Ingolstadt Stadt,Oberbayern,2021-03-19T08:00:00+01:00,4272,92
Kaufbeuren Stadt,Schwaben,2021-03-19T08:00:00+01:00,1558,48
Kelheim,Niederbayern,2021-03-19T08:00:00+01:00,3505,83
Kempten Stadt,Schwaben,2021-03-19T08:00:00+01:00,1679,34
Kitzingen,Unterfranken,2021-03-19T08:00:00+01:00,2281,81
Kronach,Oberfranken,2021-03-19T08:00:00+01:00,2581,77
Kulmbach,Oberfranken,2021-03-19T08:00:00+01:00,2895,97
Landsberg am Lech,Oberbayern,2021-03-19T08:00:00+01:00,3115,58
Landshut,Niederbayern,2021-03-19T08:00:00+01:00,5483,153
Landshut Stadt,Niederbayern,2021-03-19T08:00:00+01:00,2908,96
Lichtenfels,Oberfranken,2021-03-19T08:00:00+01:00,2392,64
Lindau (Bodensee),Schwaben,2021-03-19T08:00:00+01:00,2524,57
Main-Spessart,Unterfranken,2021-03-19T08:00:00+01:00,3554,186
Memmingen Stadt,Schwaben,2021-03-19T08:00:00+01:00,1290,19
Miesbach,Oberbayern,2021-03-19T08:00:00+01:00,3342,60
Miltenberg,Unterfranken,2021-03-19T08:00:00+01:00,4478,113
Mühldorf am Inn,Oberbayern,2021-03-19T08:00:00+01:00,4943,128
München,Oberbayern,2021-03-19T08:00:00+01:00,11863,272
München Stadt,Oberbayern,2021-03-19T08:00:00+01:00,56499,1098
Neu-Ulm,Schwaben,2021-03-19T08:00:00+01:00,5086,105
Neuburg-Schrobenhausen,Oberbayern,2021-03-19T08:00:00+01:00,2889,64
Neumarkt in der Oberpfalz,Oberpfalz,2021-03-19T08:00:00+01:00,4410,109
Neustadt an der Aisch-Bad Windsheim,Mittelfranken,2021-03-19T08:00:00+01:00,2963,84
Neustadt an der Waldnaab,Oberpfalz,2021-03-19T08:00:00+01:00,4420,150
Nürnberg Stadt,Mittelfranken,2021-03-19T08:00:00+01:00,25318,822
Nürnberger Land,Mittelfranken,2021-03-19T08:00:00+01:00,5244,158
Oberallgäu,Schwaben,2021-03-19T08:00:00+01:00,4065,57
Ostallgäu,Schwaben,2021-03-19T08:00:00+01:00,4332,106
Passau,Niederbayern,2021-03-19T08:00:00+01:00,10667,338
Passau Stadt,Niederbayern,2021-03-19T08:00:00+01:00,2905,108
Pfaffenhofen an der Ilm,Oberbayern,2021-03-19T08:00:00+01:00,4045,147
Regen,Niederbayern,2021-03-19T08:00:00+01:00,4482,153
Regensburg,Oberpfalz,2021-03-19T08:00:00+01:00,5404,158
Regensburg Stadt,Oberpfalz,2021-03-19T08:00:00+01:00,4829,65
Rhön-Grabfeld,Unterfranken,2021-03-19T08:00:00+01:00,2294,68
Rosenheim,Oberbayern,2021-03-19T08:00:00+01:00,11311,425
Rosenheim Stadt,Oberbayern,2021-03-19T08:00:00+01:00,3139,53
Roth,Mittelfranken,2021-03-19T08:00:00+01:00,4249,161
Rottal-Inn,Niederbayern,2021-03-19T08:00:00+01:00,5483,157
Schwabach Stadt,Mittelfranken,2021-03-19T08:00:00+01:00,1662,100
Schwandorf,Oberpfalz,2021-03-19T08:00:00+01:00,5924,122
Schweinfurt,Unterfranken,2021-03-19T08:00:00+01:00,3513,113
Schweinfurt Stadt,Unterfranken,2021-03-19T08:00:00+01:00,1656,61
Starnberg,Oberbayern,2021-03-19T08:00:00+01:00,3931,100
Straubing Stadt,Niederbayern,2021-03-19T08:00:00+01:00,1660,77
Straubing-Bogen,Niederbayern,2021-03-19T08:00:00+01:00,3819,123
Tirschenreuth,Oberpfalz,2021-03-19T08:00:00+01:00,4714,243
Traunstein,Oberbayern,2021-03-19T08:00:00+01:00,7991,194
Unterallgäu,Schwaben,2021-03-19T08:00:00+01:00,4463,117
Weiden in der Oberpfalz Stadt,Oberpfalz,2021-03-19T08:00:00+01:00,2328,69
Weilheim-Schongau,Oberbayern,2021-03-19T08:00:00+01:00,3527,54
Weißenburg-Gunzenhausen,Mittelfranken,2021-03-19T08:00:00+01:00,2717,105
Wunsiedel im Fichtelgebirge,Oberfranken,2021-03-19T08:00:00+01:00,4182,177
Würzburg,Unterfranken,2021-03-19T08:00:00+01:00,3220,60
Würzburg Stadt,Unterfranken,2021-03-19T08:00:00+01:00,3195,100
