Regierungsbezirk,Timestamp,Confirmed,Deaths
Oberbayern,2020-11-06T08:00:00+01:00,54332,1118
Niederbayern,2020-11-06T08:00:00+01:00,12191,327
Oberpfalz,2020-11-06T08:00:00+01:00,10200,388
Oberfranken,2020-11-06T08:00:00+01:00,7950,260
Mittelfranken,2020-11-06T08:00:00+01:00,13163,313
Unterfranken,2020-11-06T08:00:00+01:00,9726,212
Schwaben,2020-11-06T08:00:00+01:00,16442,270
