Regierungsbezirk,Timestamp,Confirmed,Deaths
Oberbayern,2021-08-11T08:00:00+02:00,229525,4458
Niederbayern,2021-08-11T08:00:00+02:00,73573,1851
Oberpfalz,2021-08-11T08:00:00+02:00,57922,1517
Oberfranken,2021-08-11T08:00:00+02:00,57002,1663
Mittelfranken,2021-08-11T08:00:00+02:00,91958,2562
Unterfranken,2021-08-11T08:00:00+02:00,54918,1471
Schwaben,2021-08-11T08:00:00+02:00,92083,1844
