Landkreis,Regierungsbezirk,Timestamp,Confirmed,Deaths
Aichach-Friedberg,Schwaben,2021-09-22T08:00:00+02:00,5795,101
Altötting,Oberbayern,2021-09-22T08:00:00+02:00,6795,212
Amberg Stadt,Oberpfalz,2021-09-22T08:00:00+02:00,2024,27
Amberg-Sulzbach,Oberpfalz,2021-09-22T08:00:00+02:00,5057,160
Ansbach,Mittelfranken,2021-09-22T08:00:00+02:00,8955,199
Ansbach Stadt,Mittelfranken,2021-09-22T08:00:00+02:00,2081,45
Aschaffenburg,Unterfranken,2021-09-22T08:00:00+02:00,8725,215
Aschaffenburg Stadt,Unterfranken,2021-09-22T08:00:00+02:00,3966,116
Augsburg,Schwaben,2021-09-22T08:00:00+02:00,12658,236
Augsburg Stadt,Schwaben,2021-09-22T08:00:00+02:00,20484,411
Bad Kissingen,Unterfranken,2021-09-22T08:00:00+02:00,3859,104
Bad Tölz-Wolfratshausen,Oberbayern,2021-09-22T08:00:00+02:00,5840,81
Bamberg,Oberfranken,2021-09-22T08:00:00+02:00,6106,146
Bamberg Stadt,Oberfranken,2021-09-22T08:00:00+02:00,3539,109
Bayreuth,Oberfranken,2021-09-22T08:00:00+02:00,5091,163
Bayreuth Stadt,Oberfranken,2021-09-22T08:00:00+02:00,3696,110
Berchtesgadener Land,Oberbayern,2021-09-22T08:00:00+02:00,7079,102
Cham,Oberpfalz,2021-09-22T08:00:00+02:00,7486,183
Coburg,Oberfranken,2021-09-22T08:00:00+02:00,5115,161
Coburg Stadt,Oberfranken,2021-09-22T08:00:00+02:00,2533,92
Dachau,Oberbayern,2021-09-22T08:00:00+02:00,9316,145
Deggendorf,Niederbayern,2021-09-22T08:00:00+02:00,7598,160
Dillingen an der Donau,Schwaben,2021-09-22T08:00:00+02:00,4330,130
Dingolfing-Landau,Niederbayern,2021-09-22T08:00:00+02:00,6471,101
Donau-Ries,Schwaben,2021-09-22T08:00:00+02:00,6570,165
Ebersberg,Oberbayern,2021-09-22T08:00:00+02:00,7182,182
Eichstätt,Oberbayern,2021-09-22T08:00:00+02:00,5825,91
Erding,Oberbayern,2021-09-22T08:00:00+02:00,7914,118
Erlangen Stadt,Mittelfranken,2021-09-22T08:00:00+02:00,4440,96
Erlangen-Höchstadt,Mittelfranken,2021-09-22T08:00:00+02:00,5881,132
Forchheim,Oberfranken,2021-09-22T08:00:00+02:00,5139,113
Freising,Oberbayern,2021-09-22T08:00:00+02:00,9253,138
Freyung-Grafenau,Niederbayern,2021-09-22T08:00:00+02:00,5145,128
Fürstenfeldbruck,Oberbayern,2021-09-22T08:00:00+02:00,10797,147
Fürth,Mittelfranken,2021-09-22T08:00:00+02:00,5755,210
Fürth Stadt,Mittelfranken,2021-09-22T08:00:00+02:00,8392,227
Garmisch-Partenkirchen,Oberbayern,2021-09-22T08:00:00+02:00,3917,88
Günzburg,Schwaben,2021-09-22T08:00:00+02:00,7617,110
Haßberge,Unterfranken,2021-09-22T08:00:00+02:00,4373,87
Hof,Oberfranken,2021-09-22T08:00:00+02:00,6563,157
Hof Stadt,Oberfranken,2021-09-22T08:00:00+02:00,4164,117
Ingolstadt Stadt,Oberbayern,2021-09-22T08:00:00+02:00,7318,129
Kaufbeuren Stadt,Schwaben,2021-09-22T08:00:00+02:00,2682,57
Kelheim,Niederbayern,2021-09-22T08:00:00+02:00,6688,110
Kempten Stadt,Schwaben,2021-09-22T08:00:00+02:00,3621,44
Kitzingen,Unterfranken,2021-09-22T08:00:00+02:00,3580,87
Kronach,Oberfranken,2021-09-22T08:00:00+02:00,4359,97
Kulmbach,Oberfranken,2021-09-22T08:00:00+02:00,4258,118
Landsberg am Lech,Oberbayern,2021-09-22T08:00:00+02:00,4574,72
Landshut,Niederbayern,2021-09-22T08:00:00+02:00,8781,171
Landshut Stadt,Niederbayern,2021-09-22T08:00:00+02:00,4549,117
Lichtenfels,Oberfranken,2021-09-22T08:00:00+02:00,3765,85
Lindau (Bodensee),Schwaben,2021-09-22T08:00:00+02:00,3799,64
Main-Spessart,Unterfranken,2021-09-22T08:00:00+02:00,5065,216
Memmingen Stadt,Schwaben,2021-09-22T08:00:00+02:00,2571,26
Miesbach,Oberbayern,2021-09-22T08:00:00+02:00,5015,85
Miltenberg,Unterfranken,2021-09-22T08:00:00+02:00,6610,133
Mühldorf am Inn,Oberbayern,2021-09-22T08:00:00+02:00,7608,157
München,Oberbayern,2021-09-22T08:00:00+02:00,17124,296
München Stadt,Oberbayern,2021-09-22T08:00:00+02:00,83919,1307
Neu-Ulm,Schwaben,2021-09-22T08:00:00+02:00,8700,124
Neuburg-Schrobenhausen,Oberbayern,2021-09-22T08:00:00+02:00,4703,83
Neumarkt in der Oberpfalz,Oberpfalz,2021-09-22T08:00:00+02:00,7179,143
Neustadt an der Aisch-Bad Windsheim,Mittelfranken,2021-09-22T08:00:00+02:00,4676,108
Neustadt an der Waldnaab,Oberpfalz,2021-09-22T08:00:00+02:00,5431,188
Nürnberg Stadt,Mittelfranken,2021-09-22T08:00:00+02:00,37682,976
Nürnberger Land,Mittelfranken,2021-09-22T08:00:00+02:00,7914,189
Oberallgäu,Schwaben,2021-09-22T08:00:00+02:00,6650,88
Ostallgäu,Schwaben,2021-09-22T08:00:00+02:00,7886,134
Passau,Niederbayern,2021-09-22T08:00:00+02:00,13447,380
Passau Stadt,Niederbayern,2021-09-22T08:00:00+02:00,3591,118
Pfaffenhofen an der Ilm,Oberbayern,2021-09-22T08:00:00+02:00,6264,161
Regen,Niederbayern,2021-09-22T08:00:00+02:00,5812,165
Regensburg,Oberpfalz,2021-09-22T08:00:00+02:00,9081,210
Regensburg Stadt,Oberpfalz,2021-09-22T08:00:00+02:00,7964,96
Rhön-Grabfeld,Unterfranken,2021-09-22T08:00:00+02:00,3782,90
Rosenheim,Oberbayern,2021-09-22T08:00:00+02:00,15951,470
Rosenheim Stadt,Oberbayern,2021-09-22T08:00:00+02:00,4642,73
Roth,Mittelfranken,2021-09-22T08:00:00+02:00,6182,175
Rottal-Inn,Niederbayern,2021-09-22T08:00:00+02:00,8146,187
Schwabach Stadt,Mittelfranken,2021-09-22T08:00:00+02:00,2375,108
Schwandorf,Oberpfalz,2021-09-22T08:00:00+02:00,8936,158
Schweinfurt,Unterfranken,2021-09-22T08:00:00+02:00,5627,142
Schweinfurt Stadt,Unterfranken,2021-09-22T08:00:00+02:00,3552,95
Starnberg,Oberbayern,2021-09-22T08:00:00+02:00,5821,121
Straubing Stadt,Niederbayern,2021-09-22T08:00:00+02:00,2618,87
Straubing-Bogen,Niederbayern,2021-09-22T08:00:00+02:00,5793,141
Tirschenreuth,Oberpfalz,2021-09-22T08:00:00+02:00,5447,266
