Regierungsbezirk,Timestamp,Confirmed,Deaths
Oberbayern,2021-06-22T08:00:00+02:00,224634,4418
Niederbayern,2021-06-22T08:00:00+02:00,72947,1825
Oberpfalz,2021-06-22T08:00:00+02:00,57171,1503
Oberfranken,2021-06-22T08:00:00+02:00,56372,1650
Mittelfranken,2021-06-22T08:00:00+02:00,90849,2531
Unterfranken,2021-06-22T08:00:00+02:00,53939,1462
Schwaben,2021-06-22T08:00:00+02:00,90674,1812
