Regierungsbezirk,Timestamp,Confirmed,Deaths
Oberbayern,2021-04-15T08:00:00+02:00,192282,4049
Niederbayern,2021-04-15T08:00:00+02:00,61306,1667
Oberpfalz,2021-04-15T08:00:00+02:00,49286,1308
Oberfranken,2021-04-15T08:00:00+02:00,47809,1485
Mittelfranken,2021-04-15T08:00:00+02:00,75595,2291
Unterfranken,2021-04-15T08:00:00+02:00,44093,1294
Schwaben,2021-04-15T08:00:00+02:00,72068,1564
