Regierungsbezirk,Timestamp,Confirmed,Deaths
Oberbayern,2022-03-28T08:00:00+02:00,1400927,6919
Niederbayern,2022-03-28T08:00:00+02:00,411213,2838
Oberpfalz,2022-03-28T08:00:00+02:00,328927,2040
Oberfranken,2022-03-28T08:00:00+02:00,302115,2276
Mittelfranken,2022-03-28T08:00:00+02:00,488759,3297
Unterfranken,2022-03-28T08:00:00+02:00,361724,2061
Schwaben,2022-03-28T08:00:00+02:00,571815,2964
