Landkreis,Regierungsbezirk,Timestamp,Confirmed,Deaths
Aichach-Friedberg,Schwaben,2021-08-18T00:00:00+02:00,5305,101
Altötting,Oberbayern,2021-08-18T00:00:00+02:00,6161,210
Amberg Stadt,Oberpfalz,2021-08-18T00:00:00+02:00,1813,24
Amberg-Sulzbach,Oberpfalz,2021-08-18T00:00:00+02:00,4904,160
Ansbach,Mittelfranken,2021-08-18T00:00:00+02:00,8493,197
Ansbach Stadt,Mittelfranken,2021-08-18T00:00:00+02:00,1901,45
Aschaffenburg,Unterfranken,2021-08-18T00:00:00+02:00,8160,214
Aschaffenburg Stadt,Unterfranken,2021-08-18T00:00:00+02:00,3619,115
Augsburg,Schwaben,2021-08-18T00:00:00+02:00,11670,235
Augsburg Stadt,Schwaben,2021-08-18T00:00:00+02:00,18534,406
Bad Kissingen,Unterfranken,2021-08-18T00:00:00+02:00,3695,104
Bad Tölz-Wolfratshausen,Oberbayern,2021-08-18T00:00:00+02:00,5226,80
Bamberg,Oberfranken,2021-08-18T00:00:00+02:00,5759,146
Bamberg Stadt,Oberfranken,2021-08-18T00:00:00+02:00,3265,108
Bayreuth,Oberfranken,2021-08-18T00:00:00+02:00,4968,163
Bayreuth Stadt,Oberfranken,2021-08-18T00:00:00+02:00,3527,110
Berchtesgadener Land,Oberbayern,2021-08-18T00:00:00+02:00,6291,102
Cham,Oberpfalz,2021-08-18T00:00:00+02:00,7212,183
Coburg,Oberfranken,2021-08-18T00:00:00+02:00,4933,161
Coburg Stadt,Oberfranken,2021-08-18T00:00:00+02:00,2427,92
Dachau,Oberbayern,2021-08-18T00:00:00+02:00,8462,143
Deggendorf,Niederbayern,2021-08-18T00:00:00+02:00,7136,160
Dillingen an der Donau,Schwaben,2021-08-18T00:00:00+02:00,3966,122
Dingolfing-Landau,Niederbayern,2021-08-18T00:00:00+02:00,6001,99
Donau-Ries,Schwaben,2021-08-18T00:00:00+02:00,6122,165
Ebersberg,Oberbayern,2021-08-18T00:00:00+02:00,6500,181
Eichstätt,Oberbayern,2021-08-18T00:00:00+02:00,5222,86
Erding,Oberbayern,2021-08-18T00:00:00+02:00,7141,119
Erlangen Stadt,Mittelfranken,2021-08-18T00:00:00+02:00,4100,95
Erlangen-Höchstadt,Mittelfranken,2021-08-18T00:00:00+02:00,5534,132
Forchheim,Oberfranken,2021-08-18T00:00:00+02:00,4865,113
Freising,Oberbayern,2021-08-18T00:00:00+02:00,8496,137
Freyung-Grafenau,Niederbayern,2021-08-18T00:00:00+02:00,4949,128
Fürstenfeldbruck,Oberbayern,2021-08-18T00:00:00+02:00,9972,141
Fürth,Mittelfranken,2021-08-18T00:00:00+02:00,5441,209
Fürth Stadt,Mittelfranken,2021-08-18T00:00:00+02:00,7836,225
Garmisch-Partenkirchen,Oberbayern,2021-08-18T00:00:00+02:00,3696,87
Günzburg,Schwaben,2021-08-18T00:00:00+02:00,7001,110
Haßberge,Unterfranken,2021-08-18T00:00:00+02:00,4126,87
Hof,Oberfranken,2021-08-18T00:00:00+02:00,6438,157
Hof Stadt,Oberfranken,2021-08-18T00:00:00+02:00,4007,117
Ingolstadt Stadt,Oberbayern,2021-08-18T00:00:00+02:00,6350,115
Kaufbeuren Stadt,Schwaben,2021-08-18T00:00:00+02:00,2435,56
Kelheim,Niederbayern,2021-08-18T00:00:00+02:00,6011,110
Kempten Stadt,Schwaben,2021-08-18T00:00:00+02:00,3329,49
Kitzingen,Unterfranken,2021-08-18T00:00:00+02:00,3378,87
Kronach,Oberfranken,2021-08-18T00:00:00+02:00,4258,96
Kulmbach,Oberfranken,2021-08-18T00:00:00+02:00,4104,117
Landsberg am Lech,Oberbayern,2021-08-18T00:00:00+02:00,4192,71
Landshut,Niederbayern,2021-08-18T00:00:00+02:00,8133,169
Landshut Stadt,Niederbayern,2021-08-18T00:00:00+02:00,4167,117
Lichtenfels,Oberfranken,2021-08-18T00:00:00+02:00,3611,85
Lindau (Bodensee),Schwaben,2021-08-18T00:00:00+02:00,3510,63
Main-Spessart,Unterfranken,2021-08-18T00:00:00+02:00,4845,215
Memmingen Stadt,Schwaben,2021-08-18T00:00:00+02:00,2291,26
Miesbach,Oberbayern,2021-08-18T00:00:00+02:00,4672,83
Miltenberg,Unterfranken,2021-08-18T00:00:00+02:00,6144,130
Mühldorf am Inn,Oberbayern,2021-08-18T00:00:00+02:00,7119,155
München,Oberbayern,2021-08-18T00:00:00+02:00,15753,294
München Stadt,Oberbayern,2021-08-18T00:00:00+02:00,75995,1276
Neu-Ulm,Schwaben,2021-08-18T00:00:00+02:00,7808,122
Neuburg-Schrobenhausen,Oberbayern,2021-08-18T00:00:00+02:00,4286,81
Neumarkt in der Oberpfalz,Oberpfalz,2021-08-18T00:00:00+02:00,6629,142
Neustadt an der Aisch-Bad Windsheim,Mittelfranken,2021-08-18T00:00:00+02:00,4436,107
Neustadt an der Waldnaab,Oberpfalz,2021-08-18T00:00:00+02:00,5324,188
Nürnberg Stadt,Mittelfranken,2021-08-18T00:00:00+02:00,35265,969
Nürnberger Land,Mittelfranken,2021-08-18T00:00:00+02:00,7525,189
Oberallgäu,Schwaben,2021-08-18T00:00:00+02:00,6089,90
Ostallgäu,Schwaben,2021-08-18T00:00:00+02:00,7277,134
Passau,Niederbayern,2021-08-18T00:00:00+02:00,13013,377
Passau Stadt,Niederbayern,2021-08-18T00:00:00+02:00,3406,118
Pfaffenhofen an der Ilm,Oberbayern,2021-08-18T00:00:00+02:00,5758,159
Regen,Niederbayern,2021-08-18T00:00:00+02:00,5634,163
Regensburg,Oberpfalz,2021-08-18T00:00:00+02:00,8479,210
Regensburg Stadt,Oberpfalz,2021-08-18T00:00:00+02:00,7242,92
Rhön-Grabfeld,Unterfranken,2021-08-18T00:00:00+02:00,3579,89
Rosenheim,Oberbayern,2021-08-18T00:00:00+02:00,14212,464
Rosenheim Stadt,Oberbayern,2021-08-18T00:00:00+02:00,4018,67
Roth,Mittelfranken,2021-08-18T00:00:00+02:00,5745,174
Rottal-Inn,Niederbayern,2021-08-18T00:00:00+02:00,7649,182
Schwabach Stadt,Mittelfranken,2021-08-18T00:00:00+02:00,2172,105
Schwandorf,Oberpfalz,2021-08-18T00:00:00+02:00,8566,157
Schweinfurt,Unterfranken,2021-08-18T00:00:00+02:00,5214,139
Schweinfurt Stadt,Unterfranken,2021-08-18T00:00:00+02:00,3233,94
Starnberg,Oberbayern,2021-08-18T00:00:00+02:00,5271,113
Straubing Stadt,Niederbayern,2021-08-18T00:00:00+02:00,2406,87
Straubing-Bogen,Niederbayern,2021-08-18T00:00:00+02:00,5453,141
Tirschenreuth,Oberpfalz,2021-08-18T00:00:00+02:00,5351,265
Traunstein,Oberbayern,2021-08-18T00:00:00+02:00,11244,217
Unterallgäu,Schwaben,2021-08-18T00:00:00+02:00,7382,169
Weiden in der Oberpfalz Stadt,Oberpfalz,2021-08-18T00:00:00+02:00,2752,98
Weilheim-Schongau,Oberbayern,2021-08-18T00:00:00+02:00,5327,84
Weißenburg-Gunzenhausen,Mittelfranken,2021-08-18T00:00:00+02:00,3957,118
Wunsiedel im Fichtelgebirge,Oberfranken,2021-08-18T00:00:00+02:00,5060,198
Würzburg,Unterfranken,2021-08-18T00:00:00+02:00,4547,74
Würzburg Stadt,Unterfranken,2021-08-18T00:00:00+02:00,4720,124
