Regierungsbezirk,Timestamp,Confirmed,Deaths
Oberbayern,2020-06-22T10:00:00+02:00,21592,988
Niederbayern,2020-06-22T10:00:00+02:00,4765,295
Oberpfalz,2020-06-22T10:00:00+02:00,5364,367
Oberfranken,2020-06-22T10:00:00+02:00,3873,235
Mittelfranken,2020-06-22T10:00:00+02:00,4801,286
Unterfranken,2020-06-22T10:00:00+02:00,3504,184
Schwaben,2020-06-22T10:00:00+02:00,3960,209
