Landkreis,Regierungsbezirk,Timestamp,Confirmed,Deaths
Aichach-Friedberg,Schwaben,2021-07-22T08:00:00+02:00,5227,101
Altötting,Oberbayern,2021-07-22T08:00:00+02:00,6077,210
Amberg Stadt,Oberpfalz,2021-07-22T08:00:00+02:00,1771,24
Amberg-Sulzbach,Oberpfalz,2021-07-22T08:00:00+02:00,4855,160
Ansbach,Mittelfranken,2021-07-22T08:00:00+02:00,8429,197
Ansbach Stadt,Mittelfranken,2021-07-22T08:00:00+02:00,1879,45
Aschaffenburg,Unterfranken,2021-07-22T08:00:00+02:00,8041,213
Aschaffenburg Stadt,Unterfranken,2021-07-22T08:00:00+02:00,3512,115
Augsburg,Schwaben,2021-07-22T08:00:00+02:00,11512,232
Augsburg Stadt,Schwaben,2021-07-22T08:00:00+02:00,18129,404
Bad Kissingen,Unterfranken,2021-07-22T08:00:00+02:00,3647,104
Bad Tölz-Wolfratshausen,Oberbayern,2021-07-22T08:00:00+02:00,5132,79
Bamberg,Oberfranken,2021-07-22T08:00:00+02:00,5677,145
Bamberg Stadt,Oberfranken,2021-07-22T08:00:00+02:00,3160,108
Bayreuth,Oberfranken,2021-07-22T08:00:00+02:00,4936,163
Bayreuth Stadt,Oberfranken,2021-07-22T08:00:00+02:00,3480,109
Berchtesgadener Land,Oberbayern,2021-07-22T08:00:00+02:00,6069,102
Cham,Oberpfalz,2021-07-22T08:00:00+02:00,7141,182
Coburg,Oberfranken,2021-07-22T08:00:00+02:00,4891,161
Coburg Stadt,Oberfranken,2021-07-22T08:00:00+02:00,2404,92
Dachau,Oberbayern,2021-07-22T08:00:00+02:00,8271,143
Deggendorf,Niederbayern,2021-07-22T08:00:00+02:00,7030,160
Dillingen an der Donau,Schwaben,2021-07-22T08:00:00+02:00,3819,115
Dingolfing-Landau,Niederbayern,2021-07-22T08:00:00+02:00,5845,99
Donau-Ries,Schwaben,2021-07-22T08:00:00+02:00,6027,165
Ebersberg,Oberbayern,2021-07-22T08:00:00+02:00,6404,181
Eichstätt,Oberbayern,2021-07-22T08:00:00+02:00,5094,86
Erding,Oberbayern,2021-07-22T08:00:00+02:00,7002,118
Erlangen Stadt,Mittelfranken,2021-07-22T08:00:00+02:00,4029,95
Erlangen-Höchstadt,Mittelfranken,2021-07-22T08:00:00+02:00,5438,130
Forchheim,Oberfranken,2021-07-22T08:00:00+02:00,4812,113
Freising,Oberbayern,2021-07-22T08:00:00+02:00,8273,130
Freyung-Grafenau,Niederbayern,2021-07-22T08:00:00+02:00,4922,128
Fürstenfeldbruck,Oberbayern,2021-07-22T08:00:00+02:00,9786,140
Fürth,Mittelfranken,2021-07-22T08:00:00+02:00,5392,209
