Landkreis,Regierungsbezirk,Timestamp,Confirmed,Deaths
Aichach-Friedberg,Schwaben,2021-09-12T08:00:00+02:00,5668,101
Altötting,Oberbayern,2021-09-12T08:00:00+02:00,6598,211
Amberg Stadt,Oberpfalz,2021-09-12T08:00:00+02:00,1962,24
Amberg-Sulzbach,Oberpfalz,2021-09-12T08:00:00+02:00,4999,160
Ansbach,Mittelfranken,2021-09-12T08:00:00+02:00,8785,198
Ansbach Stadt,Mittelfranken,2021-09-12T08:00:00+02:00,2025,45
Aschaffenburg,Unterfranken,2021-09-12T08:00:00+02:00,8555,215
Aschaffenburg Stadt,Unterfranken,2021-09-12T08:00:00+02:00,3846,115
Augsburg,Schwaben,2021-09-12T08:00:00+02:00,12376,236
Augsburg Stadt,Schwaben,2021-09-12T08:00:00+02:00,20019,408
Bad Kissingen,Unterfranken,2021-09-12T08:00:00+02:00,3793,104
Bad Tölz-Wolfratshausen,Oberbayern,2021-09-12T08:00:00+02:00,5624,80
Bamberg,Oberfranken,2021-09-12T08:00:00+02:00,5991,146
Bamberg Stadt,Oberfranken,2021-09-12T08:00:00+02:00,3466,109
Bayreuth,Oberfranken,2021-09-12T08:00:00+02:00,5046,163
Bayreuth Stadt,Oberfranken,2021-09-12T08:00:00+02:00,3648,110
Berchtesgadener Land,Oberbayern,2021-09-12T08:00:00+02:00,6789,102
Cham,Oberpfalz,2021-09-12T08:00:00+02:00,7345,183
Coburg,Oberfranken,2021-09-12T08:00:00+02:00,5040,161
Coburg Stadt,Oberfranken,2021-09-12T08:00:00+02:00,2500,92
Dachau,Oberbayern,2021-09-12T08:00:00+02:00,9101,144
Deggendorf,Niederbayern,2021-09-12T08:00:00+02:00,7479,160
Dillingen an der Donau,Schwaben,2021-09-12T08:00:00+02:00,4276,130
Dingolfing-Landau,Niederbayern,2021-09-12T08:00:00+02:00,6368,100
Donau-Ries,Schwaben,2021-09-12T08:00:00+02:00,6445,165
Ebersberg,Oberbayern,2021-09-12T08:00:00+02:00,6986,182
Eichstätt,Oberbayern,2021-09-12T08:00:00+02:00,5600,86
Erding,Oberbayern,2021-09-12T08:00:00+02:00,7653,118
Erlangen Stadt,Mittelfranken,2021-09-12T08:00:00+02:00,4316,95
Erlangen-Höchstadt,Mittelfranken,2021-09-12T08:00:00+02:00,5769,132
Forchheim,Oberfranken,2021-09-12T08:00:00+02:00,5055,113
Freising,Oberbayern,2021-09-12T08:00:00+02:00,9047,137
Freyung-Grafenau,Niederbayern,2021-09-12T08:00:00+02:00,5046,128
Fürstenfeldbruck,Oberbayern,2021-09-12T08:00:00+02:00,10589,144
Fürth,Mittelfranken,2021-09-12T08:00:00+02:00,5643,210
Fürth Stadt,Mittelfranken,2021-09-12T08:00:00+02:00,8226,225
Garmisch-Partenkirchen,Oberbayern,2021-09-12T08:00:00+02:00,3876,88
Günzburg,Schwaben,2021-09-12T08:00:00+02:00,7501,110
Haßberge,Unterfranken,2021-09-12T08:00:00+02:00,4299,87
Hof,Oberfranken,2021-09-12T08:00:00+02:00,6523,157
Hof Stadt,Oberfranken,2021-09-12T08:00:00+02:00,4118,117
Ingolstadt Stadt,Oberbayern,2021-09-12T08:00:00+02:00,6979,122
Kaufbeuren Stadt,Schwaben,2021-09-12T08:00:00+02:00,2622,56
Kelheim,Niederbayern,2021-09-12T08:00:00+02:00,6517,110
Kempten Stadt,Schwaben,2021-09-12T08:00:00+02:00,3544,42
Kitzingen,Unterfranken,2021-09-12T08:00:00+02:00,3526,87
Kronach,Oberfranken,2021-09-12T08:00:00+02:00,4328,97
Kulmbach,Oberfranken,2021-09-12T08:00:00+02:00,4226,118
Landsberg am Lech,Oberbayern,2021-09-12T08:00:00+02:00,4479,72
Landshut,Niederbayern,2021-09-12T08:00:00+02:00,8572,171
Landshut Stadt,Niederbayern,2021-09-12T08:00:00+02:00,4412,117
Lichtenfels,Oberfranken,2021-09-12T08:00:00+02:00,3726,85
Lindau (Bodensee),Schwaben,2021-09-12T08:00:00+02:00,3666,64
Main-Spessart,Unterfranken,2021-09-12T08:00:00+02:00,5008,216
Memmingen Stadt,Schwaben,2021-09-12T08:00:00+02:00,2499,26
Miesbach,Oberbayern,2021-09-12T08:00:00+02:00,4863,84
Miltenberg,Unterfranken,2021-09-12T08:00:00+02:00,6472,131
Mühldorf am Inn,Oberbayern,2021-09-12T08:00:00+02:00,7454,156
München,Oberbayern,2021-09-12T08:00:00+02:00,16660,296
München Stadt,Oberbayern,2021-09-12T08:00:00+02:00,80776,1286
