Landkreis,Regierungsbezirk,Timestamp,Confirmed,Deaths
Aichach-Friedberg,Schwaben,2022-01-26T08:00:00+01:00,14577,130
Altötting,Oberbayern,2022-01-26T08:00:00+01:00,15977,284
Amberg Stadt,Oberpfalz,2022-01-26T08:00:00+01:00,4540,45
Amberg-Sulzbach,Oberpfalz,2022-01-26T08:00:00+01:00,10957,192
Ansbach,Mittelfranken,2022-01-26T08:00:00+01:00,20246,238
Ansbach Stadt,Mittelfranken,2022-01-26T08:00:00+01:00,4557,55
Aschaffenburg,Unterfranken,2022-01-26T08:00:00+01:00,16220,243
Aschaffenburg Stadt,Unterfranken,2022-01-26T08:00:00+01:00,7495,138
Augsburg,Schwaben,2022-01-26T08:00:00+01:00,29615,351
Augsburg Stadt,Schwaben,2022-01-26T08:00:00+01:00,40355,559
Bad Kissingen,Unterfranken,2022-01-26T08:00:00+01:00,10025,153
Bad Tölz-Wolfratshausen,Oberbayern,2022-01-26T08:00:00+01:00,17988,159
Bamberg,Oberfranken,2022-01-26T08:00:00+01:00,16306,192
Bamberg Stadt,Oberfranken,2022-01-26T08:00:00+01:00,7397,128
Bayreuth,Oberfranken,2022-01-26T08:00:00+01:00,10027,190
Bayreuth Stadt,Oberfranken,2022-01-26T08:00:00+01:00,7362,136
Berchtesgadener Land,Oberbayern,2022-01-26T08:00:00+01:00,18048,159
Cham,Oberpfalz,2022-01-26T08:00:00+01:00,16185,245
Coburg,Oberfranken,2022-01-26T08:00:00+01:00,9939,193
Coburg Stadt,Oberfranken,2022-01-26T08:00:00+01:00,4631,109
Dachau,Oberbayern,2022-01-26T08:00:00+01:00,21287,182
Deggendorf,Niederbayern,2022-01-26T08:00:00+01:00,17202,237
Dillingen an der Donau,Schwaben,2022-01-26T08:00:00+01:00,11238,179
Dingolfing-Landau,Niederbayern,2022-01-26T08:00:00+01:00,15188,182
Donau-Ries,Schwaben,2022-01-26T08:00:00+01:00,16310,223
Ebersberg,Oberbayern,2022-01-26T08:00:00+01:00,18866,233
Eichstätt,Oberbayern,2022-01-26T08:00:00+01:00,14189,133
Erding,Oberbayern,2022-01-26T08:00:00+01:00,19258,157
Erlangen Stadt,Mittelfranken,2022-01-26T08:00:00+01:00,9479,117
Erlangen-Höchstadt,Mittelfranken,2022-01-26T08:00:00+01:00,12417,166
Forchheim,Oberfranken,2022-01-26T08:00:00+01:00,11457,146
Freising,Oberbayern,2022-01-26T08:00:00+01:00,21735,180
Freyung-Grafenau,Niederbayern,2022-01-26T08:00:00+01:00,12632,186
Fürstenfeldbruck,Oberbayern,2022-01-26T08:00:00+01:00,22837,197
Fürth,Mittelfranken,2022-01-26T08:00:00+01:00,13040,249
Fürth Stadt,Mittelfranken,2022-01-26T08:00:00+01:00,16871,283
Garmisch-Partenkirchen,Oberbayern,2022-01-26T08:00:00+01:00,10454,120
Günzburg,Schwaben,2022-01-26T08:00:00+01:00,17870,170
Haßberge,Unterfranken,2022-01-26T08:00:00+01:00,10026,120
Hof,Oberfranken,2022-01-26T08:00:00+01:00,11022,207
Hof Stadt,Oberfranken,2022-01-26T08:00:00+01:00,6219,143
Ingolstadt Stadt,Oberbayern,2022-01-26T08:00:00+01:00,17750,206
Kaufbeuren Stadt,Schwaben,2022-01-26T08:00:00+01:00,5697,86
Kelheim,Niederbayern,2022-01-26T08:00:00+01:00,14577,146
Kempten Stadt,Schwaben,2022-01-26T08:00:00+01:00,9025,67
Kitzingen,Unterfranken,2022-01-26T08:00:00+01:00,8373,107
Kronach,Oberfranken,2022-01-26T08:00:00+01:00,8834,151
Kulmbach,Oberfranken,2022-01-26T08:00:00+01:00,7401,131
Landsberg am Lech,Oberbayern,2022-01-26T08:00:00+01:00,12903,118
Landshut,Niederbayern,2022-01-26T08:00:00+01:00,20893,242
Landshut Stadt,Niederbayern,2022-01-26T08:00:00+01:00,9294,143
Lichtenfels,Oberfranken,2022-01-26T08:00:00+01:00,7849,121
Lindau (Bodensee),Schwaben,2022-01-26T08:00:00+01:00,9668,74
Main-Spessart,Unterfranken,2022-01-26T08:00:00+01:00,9998,231
Memmingen Stadt,Schwaben,2022-01-26T08:00:00+01:00,5837,30
Miesbach,Oberbayern,2022-01-26T08:00:00+01:00,14151,144
Miltenberg,Unterfranken,2022-01-26T08:00:00+01:00,13744,179
Mühldorf am Inn,Oberbayern,2022-01-26T08:00:00+01:00,20088,262
München,Oberbayern,2022-01-26T08:00:00+01:00,40905,333
München Stadt,Oberbayern,2022-01-26T08:00:00+01:00,200068,1680
Neu-Ulm,Schwaben,2022-01-26T08:00:00+01:00,20620,194
Neuburg-Schrobenhausen,Oberbayern,2022-01-26T08:00:00+01:00,11988,108
Neumarkt in der Oberpfalz,Oberpfalz,2022-01-26T08:00:00+01:00,17852,214
Neustadt an der Aisch-Bad Windsheim,Mittelfranken,2022-01-26T08:00:00+01:00,9847,127
Neustadt an der Waldnaab,Oberpfalz,2022-01-26T08:00:00+01:00,10969,211
Nürnberg Stadt,Mittelfranken,2022-01-26T08:00:00+01:00,71881,1124
Nürnberger Land,Mittelfranken,2022-01-26T08:00:00+01:00,16802,230
Oberallgäu,Schwaben,2022-01-26T08:00:00+01:00,18768,144
Ostallgäu,Schwaben,2022-01-26T08:00:00+01:00,20084,213
Passau,Niederbayern,2022-01-26T08:00:00+01:00,30285,510
Passau Stadt,Niederbayern,2022-01-26T08:00:00+01:00,6820,133
Pfaffenhofen an der Ilm,Oberbayern,2022-01-26T08:00:00+01:00,15055,205
Regen,Niederbayern,2022-01-26T08:00:00+01:00,12550,226
Regensburg,Oberpfalz,2022-01-26T08:00:00+01:00,21114,218
Regensburg Stadt,Oberpfalz,2022-01-26T08:00:00+01:00,18658,128
Rhön-Grabfeld,Unterfranken,2022-01-26T08:00:00+01:00,9610,124
Rosenheim,Oberbayern,2022-01-26T08:00:00+01:00,42666,660
Rosenheim Stadt,Oberbayern,2022-01-26T08:00:00+01:00,10545,103
Roth,Mittelfranken,2022-01-26T08:00:00+01:00,13806,207
Rottal-Inn,Niederbayern,2022-01-26T08:00:00+01:00,19938,304
Schwabach Stadt,Mittelfranken,2022-01-26T08:00:00+01:00,5047,123
Schwandorf,Oberpfalz,2022-01-26T08:00:00+01:00,17836,238
Schweinfurt,Unterfranken,2022-01-26T08:00:00+01:00,13092,185
Schweinfurt Stadt,Unterfranken,2022-01-26T08:00:00+01:00,7857,126
Starnberg,Oberbayern,2022-01-26T08:00:00+01:00,14552,149
Straubing Stadt,Niederbayern,2022-01-26T08:00:00+01:00,5828,108
Straubing-Bogen,Niederbayern,2022-01-26T08:00:00+01:00,13104,173
Tirschenreuth,Oberpfalz,2022-01-26T08:00:00+01:00,9178,278
Traunstein,Oberbayern,2022-01-26T08:00:00+01:00,30739,315
Unterallgäu,Schwaben,2022-01-26T08:00:00+01:00,21124,239
Weiden in der Oberpfalz Stadt,Oberpfalz,2022-01-26T08:00:00+01:00,4953,103
Weilheim-Schongau,Oberbayern,2022-01-26T08:00:00+01:00,16245,154
Weißenburg-Gunzenhausen,Mittelfranken,2022-01-26T08:00:00+01:00,11713,156
Wunsiedel im Fichtelgebirge,Oberfranken,2022-01-26T08:00:00+01:00,7960,217
Würzburg,Unterfranken,2022-01-26T08:00:00+01:00,13207,107
Würzburg Stadt,Unterfranken,2022-01-26T08:00:00+01:00,13066,148
