Regierungsbezirk,Timestamp,Confirmed,Deaths
Oberbayern,2021-12-24T08:00:00+01:00,473983,5921
Niederbayern,2021-12-24T08:00:00+01:00,154674,2440
Oberpfalz,2021-12-24T08:00:00+01:00,109644,1814
Oberfranken,2021-12-24T08:00:00+01:00,98584,1969
Mittelfranken,2021-12-24T08:00:00+01:00,168526,2942
Unterfranken,2021-12-24T08:00:00+01:00,102043,1774
Schwaben,2021-12-24T08:00:00+01:00,195575,2499
