Landkreis,Regierungsbezirk,Timestamp,Confirmed,Deaths
Aichach-Friedberg,Schwaben,2020-05-19T10:00:00+02:00,290,20
Altötting,Oberbayern,2020-05-19T10:00:00+02:00,596,48
Amberg Stadt,Oberpfalz,2020-05-19T10:00:00+02:00,78,3
Amberg-Sulzbach,Oberpfalz,2020-05-19T10:00:00+02:00,479,44
Ansbach,Mittelfranken,2020-05-19T10:00:00+02:00,589,26
Ansbach Stadt,Mittelfranken,2020-05-19T10:00:00+02:00,136,7
Aschaffenburg,Unterfranken,2020-05-19T10:00:00+02:00,521,36
Aschaffenburg Stadt,Unterfranken,2020-05-19T10:00:00+02:00,112,1
Augsburg,Schwaben,2020-05-19T10:00:00+02:00,378,8
Augsburg Stadt,Schwaben,2020-05-19T10:00:00+02:00,390,14
Bad Kissingen,Unterfranken,2020-05-19T10:00:00+02:00,251,19
Bad Tölz-Wolfratshausen,Oberbayern,2020-05-19T10:00:00+02:00,416,10
Bamberg,Oberfranken,2020-05-19T10:00:00+02:00,405,35
Bamberg Stadt,Oberfranken,2020-05-19T10:00:00+02:00,190,17
Bayreuth,Oberfranken,2020-05-19T10:00:00+02:00,415,27
Bayreuth Stadt,Oberfranken,2020-05-19T10:00:00+02:00,208,12
Berchtesgadener Land,Oberbayern,2020-05-19T10:00:00+02:00,296,22
Cham,Oberpfalz,2020-05-19T10:00:00+02:00,416,20
Coburg,Oberfranken,2020-05-19T10:00:00+02:00,274,16
Coburg Stadt,Oberfranken,2020-05-19T10:00:00+02:00,72,1
Dachau,Oberbayern,2020-05-19T10:00:00+02:00,908,28
Deggendorf,Niederbayern,2020-05-19T10:00:00+02:00,305,12
Dillingen an der Donau,Schwaben,2020-05-19T10:00:00+02:00,259,24
Dingolfing-Landau,Niederbayern,2020-05-19T10:00:00+02:00,205,6
Donau-Ries,Schwaben,2020-05-19T10:00:00+02:00,345,23
Ebersberg,Oberbayern,2020-05-19T10:00:00+02:00,498,5
Eichstätt,Oberbayern,2020-05-19T10:00:00+02:00,283,17
Erding,Oberbayern,2020-05-19T10:00:00+02:00,614,11
Erlangen Stadt,Mittelfranken,2020-05-19T10:00:00+02:00,255,10
Erlangen-Höchstadt,Mittelfranken,2020-05-19T10:00:00+02:00,241,6
Forchheim,Oberfranken,2020-05-19T10:00:00+02:00,204,4
Freising,Oberbayern,2020-05-19T10:00:00+02:00,978,40
Freyung-Grafenau,Niederbayern,2020-05-19T10:00:00+02:00,189,11
Fürstenfeldbruck,Oberbayern,2020-05-19T10:00:00+02:00,866,34
Fürth,Mittelfranken,2020-05-19T10:00:00+02:00,493,56
Fürth Stadt,Mittelfranken,2020-05-19T10:00:00+02:00,382,34
Garmisch-Partenkirchen,Oberbayern,2020-05-19T10:00:00+02:00,284,18
Günzburg,Schwaben,2020-05-19T10:00:00+02:00,235,4
Haßberge,Unterfranken,2020-05-19T10:00:00+02:00,155,6
Hof,Oberfranken,2020-05-19T10:00:00+02:00,432,29
Hof Stadt,Oberfranken,2020-05-19T10:00:00+02:00,107,4
Ingolstadt Stadt,Oberbayern,2020-05-19T10:00:00+02:00,440,35
Kaufbeuren Stadt,Schwaben,2020-05-19T10:00:00+02:00,107,4
Kelheim,Niederbayern,2020-05-19T10:00:00+02:00,439,34
Kempten Stadt,Schwaben,2020-05-19T10:00:00+02:00,102,10
Kitzingen,Unterfranken,2020-05-19T10:00:00+02:00,190,3
Kronach,Oberfranken,2020-05-19T10:00:00+02:00,156,3
Kulmbach,Oberfranken,2020-05-19T10:00:00+02:00,241,11
Landsberg am Lech,Oberbayern,2020-05-19T10:00:00+02:00,359,10
Landshut,Niederbayern,2020-05-19T10:00:00+02:00,661,29
Landshut Stadt,Niederbayern,2020-05-19T10:00:00+02:00,275,10
Lichtenfels,Oberfranken,2020-05-19T10:00:00+02:00,235,5
Lindau (Bodensee),Schwaben,2020-05-19T10:00:00+02:00,241,8
Main-Spessart,Unterfranken,2020-05-19T10:00:00+02:00,151,6
Memmingen Stadt,Schwaben,2020-05-19T10:00:00+02:00,51,0
Miesbach,Oberbayern,2020-05-19T10:00:00+02:00,567,9
Miltenberg,Unterfranken,2020-05-19T10:00:00+02:00,288,5
Mühldorf am Inn,Oberbayern,2020-05-19T10:00:00+02:00,496,27
München,Oberbayern,2020-05-19T10:00:00+02:00,1366,57
München Stadt,Oberbayern,2020-05-19T10:00:00+02:00,6415,196
Neu-Ulm,Schwaben,2020-05-19T10:00:00+02:00,422,25
Neuburg-Schrobenhausen,Oberbayern,2020-05-19T10:00:00+02:00,313,14
Neumarkt in der Oberpfalz,Oberpfalz,2020-05-19T10:00:00+02:00,366,15
Neustadt an der Aisch-Bad Windsheim,Mittelfranken,2020-05-19T10:00:00+02:00,240,6
Neustadt an der Waldnaab,Oberpfalz,2020-05-19T10:00:00+02:00,800,66
Nürnberg Stadt,Mittelfranken,2020-05-19T10:00:00+02:00,1032,38
Nürnberger Land,Mittelfranken,2020-05-19T10:00:00+02:00,625,44
Oberallgäu,Schwaben,2020-05-19T10:00:00+02:00,173,7
Ostallgäu,Schwaben,2020-05-19T10:00:00+02:00,503,34
Passau,Niederbayern,2020-05-19T10:00:00+02:00,554,24
Passau Stadt,Niederbayern,2020-05-19T10:00:00+02:00,130,18
Pfaffenhofen an der Ilm,Oberbayern,2020-05-19T10:00:00+02:00,360,19
Regen,Niederbayern,2020-05-19T10:00:00+02:00,194,7
Regensburg,Oberpfalz,2020-05-19T10:00:00+02:00,451,14
