Landkreis,Regierungsbezirk,Timestamp,Confirmed,Deaths
Aichach-Friedberg,Schwaben,2020-10-05T08:00:00+02:00,504,20
Altötting,Oberbayern,2020-10-05T08:00:00+02:00,755,57
Amberg Stadt,Oberpfalz,2020-10-05T08:00:00+02:00,131,4
Amberg-Sulzbach,Oberpfalz,2020-10-05T08:00:00+02:00,551,54
Ansbach,Mittelfranken,2020-10-05T08:00:00+02:00,712,28
Ansbach Stadt,Mittelfranken,2020-10-05T08:00:00+02:00,199,8
Aschaffenburg,Unterfranken,2020-10-05T08:00:00+02:00,713,42
Aschaffenburg Stadt,Unterfranken,2020-10-05T08:00:00+02:00,188,1
Augsburg,Schwaben,2020-10-05T08:00:00+02:00,745,11
Augsburg Stadt,Schwaben,2020-10-05T08:00:00+02:00,1095,16
Bad Kissingen,Unterfranken,2020-10-05T08:00:00+02:00,295,18
Bad Tölz-Wolfratshausen,Oberbayern,2020-10-05T08:00:00+02:00,646,10
Bamberg,Oberfranken,2020-10-05T08:00:00+02:00,518,37
Bamberg Stadt,Oberfranken,2020-10-05T08:00:00+02:00,260,22
Bayreuth,Oberfranken,2020-10-05T08:00:00+02:00,456,28
Bayreuth Stadt,Oberfranken,2020-10-05T08:00:00+02:00,278,11
Berchtesgadener Land,Oberbayern,2020-10-05T08:00:00+02:00,449,25
Cham,Oberpfalz,2020-10-05T08:00:00+02:00,523,21
Coburg,Oberfranken,2020-10-05T08:00:00+02:00,448,30
Coburg Stadt,Oberfranken,2020-10-05T08:00:00+02:00,148,4
Dachau,Oberbayern,2020-10-05T08:00:00+02:00,1262,34
Deggendorf,Niederbayern,2020-10-05T08:00:00+02:00,475,17
Dillingen an der Donau,Schwaben,2020-10-05T08:00:00+02:00,385,29
Dingolfing-Landau,Niederbayern,2020-10-05T08:00:00+02:00,990,10
Donau-Ries,Schwaben,2020-10-05T08:00:00+02:00,503,26
Ebersberg,Oberbayern,2020-10-05T08:00:00+02:00,782,6
Eichstätt,Oberbayern,2020-10-05T08:00:00+02:00,433,20
Erding,Oberbayern,2020-10-05T08:00:00+02:00,871,11
Erlangen Stadt,Mittelfranken,2020-10-05T08:00:00+02:00,404,12
Erlangen-Höchstadt,Mittelfranken,2020-10-05T08:00:00+02:00,394,11
Forchheim,Oberfranken,2020-10-05T08:00:00+02:00,302,4
Freising,Oberbayern,2020-10-05T08:00:00+02:00,1345,46
Freyung-Grafenau,Niederbayern,2020-10-05T08:00:00+02:00,249,12
Fürstenfeldbruck,Oberbayern,2020-10-05T08:00:00+02:00,1358,36
Fürth,Mittelfranken,2020-10-05T08:00:00+02:00,603,58
Fürth Stadt,Mittelfranken,2020-10-05T08:00:00+02:00,617,38
Garmisch-Partenkirchen,Oberbayern,2020-10-05T08:00:00+02:00,435,20
Günzburg,Schwaben,2020-10-05T08:00:00+02:00,421,4
Haßberge,Unterfranken,2020-10-05T08:00:00+02:00,233,6
Hof,Oberfranken,2020-10-05T08:00:00+02:00,552,32
Hof Stadt,Oberfranken,2020-10-05T08:00:00+02:00,189,5
Ingolstadt Stadt,Oberbayern,2020-10-05T08:00:00+02:00,817,39
Kaufbeuren Stadt,Schwaben,2020-10-05T08:00:00+02:00,200,9
Kelheim,Niederbayern,2020-10-05T08:00:00+02:00,675,35
Kempten Stadt,Schwaben,2020-10-05T08:00:00+02:00,188,10
Kitzingen,Unterfranken,2020-10-05T08:00:00+02:00,298,4
Kronach,Oberfranken,2020-10-05T08:00:00+02:00,187,3
Kulmbach,Oberfranken,2020-10-05T08:00:00+02:00,320,11
Landsberg am Lech,Oberbayern,2020-10-05T08:00:00+02:00,484,10
Landshut,Niederbayern,2020-10-05T08:00:00+02:00,863,33
Landshut Stadt,Niederbayern,2020-10-05T08:00:00+02:00,465,9
Lichtenfels,Oberfranken,2020-10-05T08:00:00+02:00,378,17
Lindau (Bodensee),Schwaben,2020-10-05T08:00:00+02:00,319,8
Main-Spessart,Unterfranken,2020-10-05T08:00:00+02:00,247,6
Memmingen Stadt,Schwaben,2020-10-05T08:00:00+02:00,149,1
Miesbach,Oberbayern,2020-10-05T08:00:00+02:00,763,11
Miltenberg,Unterfranken,2020-10-05T08:00:00+02:00,452,6
Mühldorf am Inn,Oberbayern,2020-10-05T08:00:00+02:00,661,27
