Landkreis,Regierungsbezirk,Timestamp,Confirmed,Deaths
Aichach-Friedberg,Schwaben,2020-12-18T08:00:00+01:00,2462,48
Altötting,Oberbayern,2020-12-18T08:00:00+01:00,2666,86
Amberg Stadt,Oberpfalz,2020-12-18T08:00:00+01:00,591,7
Amberg-Sulzbach,Oberpfalz,2020-12-18T08:00:00+01:00,2046,81
Ansbach,Mittelfranken,2020-12-18T08:00:00+01:00,2998,69
Ansbach Stadt,Mittelfranken,2020-12-18T08:00:00+01:00,649,12
Aschaffenburg,Unterfranken,2020-12-18T08:00:00+01:00,3253,66
Aschaffenburg Stadt,Unterfranken,2020-12-18T08:00:00+01:00,1166,17
Augsburg,Schwaben,2020-12-18T08:00:00+01:00,5378,62
Augsburg Stadt,Schwaben,2020-12-18T08:00:00+01:00,8400,166
Bad Kissingen,Unterfranken,2020-12-18T08:00:00+01:00,1226,22
Bad Tölz-Wolfratshausen,Oberbayern,2020-12-18T08:00:00+01:00,2312,19
Bamberg,Oberfranken,2020-12-18T08:00:00+01:00,2065,59
Bamberg Stadt,Oberfranken,2020-12-18T08:00:00+01:00,1211,41
Bayreuth,Oberfranken,2020-12-18T08:00:00+01:00,1414,34
Bayreuth Stadt,Oberfranken,2020-12-18T08:00:00+01:00,1012,22
Berchtesgadener Land,Oberbayern,2020-12-18T08:00:00+01:00,2382,56
Cham,Oberpfalz,2020-12-18T08:00:00+01:00,2162,44
Coburg,Oberfranken,2020-12-18T08:00:00+01:00,1881,65
Coburg Stadt,Oberfranken,2020-12-18T08:00:00+01:00,695,9
Dachau,Oberbayern,2020-12-18T08:00:00+01:00,4129,76
Deggendorf,Niederbayern,2020-12-18T08:00:00+01:00,2216,38
Dillingen an der Donau,Schwaben,2020-12-18T08:00:00+01:00,1724,68
Dingolfing-Landau,Niederbayern,2020-12-18T08:00:00+01:00,2229,44
Donau-Ries,Schwaben,2020-12-18T08:00:00+01:00,2308,50
Ebersberg,Oberbayern,2020-12-18T08:00:00+01:00,3136,53
Eichstätt,Oberbayern,2020-12-18T08:00:00+01:00,2133,40
Erding,Oberbayern,2020-12-18T08:00:00+01:00,3644,29
Erlangen Stadt,Mittelfranken,2020-12-18T08:00:00+01:00,1884,32
Erlangen-Höchstadt,Mittelfranken,2020-12-18T08:00:00+01:00,2209,53
Forchheim,Oberfranken,2020-12-18T08:00:00+01:00,1808,25
Freising,Oberbayern,2020-12-18T08:00:00+01:00,3810,54
Freyung-Grafenau,Niederbayern,2020-12-18T08:00:00+01:00,2139,48
Fürstenfeldbruck,Oberbayern,2020-12-18T08:00:00+01:00,5039,80
Fürth,Mittelfranken,2020-12-18T08:00:00+01:00,2465,108
Fürth Stadt,Mittelfranken,2020-12-18T08:00:00+01:00,3128,63
Garmisch-Partenkirchen,Oberbayern,2020-12-18T08:00:00+01:00,1520,37
Günzburg,Schwaben,2020-12-18T08:00:00+01:00,3130,54
Haßberge,Unterfranken,2020-12-18T08:00:00+01:00,1453,31
Hof,Oberfranken,2020-12-18T08:00:00+01:00,1967,54
Hof Stadt,Oberfranken,2020-12-18T08:00:00+01:00,1098,23
Ingolstadt Stadt,Oberbayern,2020-12-18T08:00:00+01:00,2830,52
Kaufbeuren Stadt,Schwaben,2020-12-18T08:00:00+01:00,1052,35
Kelheim,Niederbayern,2020-12-18T08:00:00+01:00,2033,40
Kempten Stadt,Schwaben,2020-12-18T08:00:00+01:00,1112,17
Kitzingen,Unterfranken,2020-12-18T08:00:00+01:00,1248,14
Kronach,Oberfranken,2020-12-18T08:00:00+01:00,1262,23
Kulmbach,Oberfranken,2020-12-18T08:00:00+01:00,992,15
Landsberg am Lech,Oberbayern,2020-12-18T08:00:00+01:00,2126,25
Landshut,Niederbayern,2020-12-18T08:00:00+01:00,3335,87
Landshut Stadt,Niederbayern,2020-12-18T08:00:00+01:00,1540,26
Lichtenfels,Oberfranken,2020-12-18T08:00:00+01:00,1316,34
Lindau (Bodensee),Schwaben,2020-12-18T08:00:00+01:00,1560,30
Main-Spessart,Unterfranken,2020-12-18T08:00:00+01:00,2088,96
