Landkreis,Regierungsbezirk,Timestamp,Confirmed,Deaths
Aichach-Friedberg,Schwaben,2020-07-02T09:00:00+02:00,390,20
Altötting,Oberbayern,2020-07-02T09:00:00+02:00,605,53
Amberg Stadt,Oberpfalz,2020-07-02T09:00:00+02:00,89,4
Amberg-Sulzbach,Oberpfalz,2020-07-02T09:00:00+02:00,496,54
Ansbach,Mittelfranken,2020-07-02T09:00:00+02:00,604,27
Ansbach Stadt,Mittelfranken,2020-07-02T09:00:00+02:00,151,8
Aschaffenburg,Unterfranken,2020-07-02T09:00:00+02:00,541,41
Aschaffenburg Stadt,Unterfranken,2020-07-02T09:00:00+02:00,116,1
Augsburg,Schwaben,2020-07-02T09:00:00+02:00,392,9
Augsburg Stadt,Schwaben,2020-07-02T09:00:00+02:00,442,15
Bad Kissingen,Unterfranken,2020-07-02T09:00:00+02:00,257,18
Bad Tölz-Wolfratshausen,Oberbayern,2020-07-02T09:00:00+02:00,437,10
Bamberg,Oberfranken,2020-07-02T09:00:00+02:00,430,36
Bamberg Stadt,Oberfranken,2020-07-02T09:00:00+02:00,202,22
Bayreuth,Oberfranken,2020-07-02T09:00:00+02:00,429,28
Bayreuth Stadt,Oberfranken,2020-07-02T09:00:00+02:00,209,11
Berchtesgadener Land,Oberbayern,2020-07-02T09:00:00+02:00,326,25
Cham,Oberpfalz,2020-07-02T09:00:00+02:00,431,21
Coburg,Oberfranken,2020-07-02T09:00:00+02:00,374,30
Coburg Stadt,Oberfranken,2020-07-02T09:00:00+02:00,116,1
Dachau,Oberbayern,2020-07-02T09:00:00+02:00,927,30
Deggendorf,Niederbayern,2020-07-02T09:00:00+02:00,329,15
Dillingen an der Donau,Schwaben,2020-07-02T09:00:00+02:00,266,29
Dingolfing-Landau,Niederbayern,2020-07-02T09:00:00+02:00,244,9
Donau-Ries,Schwaben,2020-07-02T09:00:00+02:00,356,23
Ebersberg,Oberbayern,2020-07-02T09:00:00+02:00,518,5
Eichstätt,Oberbayern,2020-07-02T09:00:00+02:00,305,18
Erding,Oberbayern,2020-07-02T09:00:00+02:00,643,11
Erlangen Stadt,Mittelfranken,2020-07-02T09:00:00+02:00,260,11
Erlangen-Höchstadt,Mittelfranken,2020-07-02T09:00:00+02:00,247,11
Forchheim,Oberfranken,2020-07-02T09:00:00+02:00,208,4
Freising,Oberbayern,2020-07-02T09:00:00+02:00,973,43
Freyung-Grafenau,Niederbayern,2020-07-02T09:00:00+02:00,196,12
Fürstenfeldbruck,Oberbayern,2020-07-02T09:00:00+02:00,917,35
Fürth,Mittelfranken,2020-07-02T09:00:00+02:00,492,58
Fürth Stadt,Mittelfranken,2020-07-02T09:00:00+02:00,421,38
Garmisch-Partenkirchen,Oberbayern,2020-07-02T09:00:00+02:00,293,18
Günzburg,Schwaben,2020-07-02T09:00:00+02:00,238,4
Haßberge,Unterfranken,2020-07-02T09:00:00+02:00,164,6
Hof,Oberfranken,2020-07-02T09:00:00+02:00,426,32
Hof Stadt,Oberfranken,2020-07-02T09:00:00+02:00,142,4
Ingolstadt Stadt,Oberbayern,2020-07-02T09:00:00+02:00,487,37
Kaufbeuren Stadt,Schwaben,2020-07-02T09:00:00+02:00,111,5
Kelheim,Niederbayern,2020-07-02T09:00:00+02:00,456,35
Kempten Stadt,Schwaben,2020-07-02T09:00:00+02:00,102,10
Kitzingen,Unterfranken,2020-07-02T09:00:00+02:00,192,3
Kronach,Oberfranken,2020-07-02T09:00:00+02:00,168,3
Kulmbach,Oberfranken,2020-07-02T09:00:00+02:00,244,11
Landsberg am Lech,Oberbayern,2020-07-02T09:00:00+02:00,372,10
Landshut,Niederbayern,2020-07-02T09:00:00+02:00,672,31
Landshut Stadt,Niederbayern,2020-07-02T09:00:00+02:00,280,9
Lichtenfels,Oberfranken,2020-07-02T09:00:00+02:00,303,17
Lindau (Bodensee),Schwaben,2020-07-02T09:00:00+02:00,244,8
Main-Spessart,Unterfranken,2020-07-02T09:00:00+02:00,157,6
Memmingen Stadt,Schwaben,2020-07-02T09:00:00+02:00,54,0
Miesbach,Oberbayern,2020-07-02T09:00:00+02:00,589,11
Miltenberg,Unterfranken,2020-07-02T09:00:00+02:00,307,5
Mühldorf am Inn,Oberbayern,2020-07-02T09:00:00+02:00,499,27
München,Oberbayern,2020-07-02T09:00:00+02:00,1452,91
München Stadt,Oberbayern,2020-07-02T09:00:00+02:00,6797,220
Neu-Ulm,Schwaben,2020-07-02T09:00:00+02:00,439,26
Neuburg-Schrobenhausen,Oberbayern,2020-07-02T09:00:00+02:00,331,18
Neumarkt in der Oberpfalz,Oberpfalz,2020-07-02T09:00:00+02:00,394,17
Neustadt an der Aisch-Bad Windsheim,Mittelfranken,2020-07-02T09:00:00+02:00,251,6
Neustadt an der Waldnaab,Oberpfalz,2020-07-02T09:00:00+02:00,834,73
Nürnberg Stadt,Mittelfranken,2020-07-02T09:00:00+02:00,1122,50
Nürnberger Land,Mittelfranken,2020-07-02T09:00:00+02:00,639,44
Oberallgäu,Schwaben,2020-07-02T09:00:00+02:00,190,7
Ostallgäu,Schwaben,2020-07-02T09:00:00+02:00,515,39
Passau,Niederbayern,2020-07-02T09:00:00+02:00,607,29
Passau Stadt,Niederbayern,2020-07-02T09:00:00+02:00,138,18
Pfaffenhofen an der Ilm,Oberbayern,2020-07-02T09:00:00+02:00,383,21
Regen,Niederbayern,2020-07-02T09:00:00+02:00,196,11
Regensburg,Oberpfalz,2020-07-02T09:00:00+02:00,508,15
Regensburg Stadt,Oberpfalz,2020-07-02T09:00:00+02:00,683,10
Rhön-Grabfeld,Unterfranken,2020-07-02T09:00:00+02:00,197,8
Rosenheim,Oberbayern,2020-07-02T09:00:00+02:00,2290,195
Rosenheim Stadt,Oberbayern,2020-07-02T09:00:00+02:00,520,23
Roth,Mittelfranken,2020-07-02T09:00:00+02:00,286,7
Rottal-Inn,Niederbayern,2020-07-02T09:00:00+02:00,734,48
Schwabach Stadt,Mittelfranken,2020-07-02T09:00:00+02:00,80,2
Schwandorf,Oberpfalz,2020-07-02T09:00:00+02:00,507,20
Schweinfurt,Unterfranken,2020-07-02T09:00:00+02:00,519,25
Schweinfurt Stadt,Unterfranken,2020-07-02T09:00:00+02:00,184,17
Starnberg,Oberbayern,2020-07-02T09:00:00+02:00,569,13
Straubing Stadt,Niederbayern,2020-07-02T09:00:00+02:00,429,48
Straubing-Bogen,Niederbayern,2020-07-02T09:00:00+02:00,553,29
Tirschenreuth,Oberpfalz,2020-07-02T09:00:00+02:00,1140,138
Traunstein,Oberbayern,2020-07-02T09:00:00+02:00,1306,88
Unterallgäu,Schwaben,2020-07-02T09:00:00+02:00,272,14
Weiden in der Oberpfalz Stadt,Oberpfalz,2020-07-02T09:00:00+02:00,338,20
Weilheim-Schongau,Oberbayern,2020-07-02T09:00:00+02:00,356,3
Weißenburg-Gunzenhausen,Mittelfranken,2020-07-02T09:00:00+02:00,335,25
Wunsiedel im Fichtelgebirge,Oberfranken,2020-07-02T09:00:00+02:00,661,39
Würzburg,Unterfranken,2020-07-02T09:00:00+02:00,411,7
Würzburg Stadt,Unterfranken,2020-07-02T09:00:00+02:00,489,52
