Landkreis,Regierungsbezirk,Timestamp,Confirmed,Deaths
Aichach-Friedberg,Schwaben,2020-11-06T08:00:00+01:00,1138,21
Altötting,Oberbayern,2020-11-06T08:00:00+01:00,1105,57
Amberg Stadt,Oberpfalz,2020-11-06T08:00:00+01:00,227,4
Amberg-Sulzbach,Oberpfalz,2020-11-06T08:00:00+01:00,720,55
Ansbach,Mittelfranken,2020-11-06T08:00:00+01:00,1280,29
Ansbach Stadt,Mittelfranken,2020-11-06T08:00:00+01:00,354,8
Aschaffenburg,Unterfranken,2020-11-06T08:00:00+01:00,1269,43
Aschaffenburg Stadt,Unterfranken,2020-11-06T08:00:00+01:00,400,2
Augsburg,Schwaben,2020-11-06T08:00:00+01:00,2035,16
Augsburg Stadt,Schwaben,2020-11-06T08:00:00+01:00,3581,34
Bad Kissingen,Unterfranken,2020-11-06T08:00:00+01:00,457,18
Bad Tölz-Wolfratshausen,Oberbayern,2020-11-06T08:00:00+01:00,1035,12
Bamberg,Oberfranken,2020-11-06T08:00:00+01:00,992,39
Bamberg Stadt,Oberfranken,2020-11-06T08:00:00+01:00,527,22
Bayreuth,Oberfranken,2020-11-06T08:00:00+01:00,707,28
Bayreuth Stadt,Oberfranken,2020-11-06T08:00:00+01:00,532,12
Berchtesgadener Land,Oberbayern,2020-11-06T08:00:00+01:00,1414,28
Cham,Oberpfalz,2020-11-06T08:00:00+01:00,1033,21
Coburg,Oberfranken,2020-11-06T08:00:00+01:00,646,31
Coburg Stadt,Oberfranken,2020-11-06T08:00:00+01:00,232,4
Dachau,Oberbayern,2020-11-06T08:00:00+01:00,1988,40
Deggendorf,Niederbayern,2020-11-06T08:00:00+01:00,898,20
Dillingen an der Donau,Schwaben,2020-11-06T08:00:00+01:00,715,31
Dingolfing-Landau,Niederbayern,2020-11-06T08:00:00+01:00,1285,11
Donau-Ries,Schwaben,2020-11-06T08:00:00+01:00,1122,27
Ebersberg,Oberbayern,2020-11-06T08:00:00+01:00,1441,10
Eichstätt,Oberbayern,2020-11-06T08:00:00+01:00,798,21
Erding,Oberbayern,2020-11-06T08:00:00+01:00,1439,12
Erlangen Stadt,Mittelfranken,2020-11-06T08:00:00+01:00,743,12
Erlangen-Höchstadt,Mittelfranken,2020-11-06T08:00:00+01:00,720,11
Forchheim,Oberfranken,2020-11-06T08:00:00+01:00,617,4
Freising,Oberbayern,2020-11-06T08:00:00+01:00,2054,49
Freyung-Grafenau,Niederbayern,2020-11-06T08:00:00+01:00,541,16
Fürstenfeldbruck,Oberbayern,2020-11-06T08:00:00+01:00,2594,38
Fürth,Mittelfranken,2020-11-06T08:00:00+01:00,1100,64
Fürth Stadt,Mittelfranken,2020-11-06T08:00:00+01:00,1140,39
Garmisch-Partenkirchen,Oberbayern,2020-11-06T08:00:00+01:00,721,20
