Regierungsbezirk,Timestamp,Confirmed,Deaths
Oberbayern,2020-11-12T08:00:00+01:00,62721,1160
Niederbayern,2020-11-12T08:00:00+01:00,14132,344
Oberpfalz,2020-11-12T08:00:00+01:00,12066,402
Oberfranken,2020-11-12T08:00:00+01:00,9164,270
Mittelfranken,2020-11-12T08:00:00+01:00,15985,329
Unterfranken,2020-11-12T08:00:00+01:00,11311,240
Schwaben,2020-11-12T08:00:00+01:00,19695,305
