Regierungsbezirk,Timestamp,Confirmed,Deaths
Oberbayern,2020-11-30T08:00:00+01:00,85596,1426
Niederbayern,2020-11-30T08:00:00+01:00,21296,414
Oberpfalz,2020-11-30T08:00:00+01:00,17428,461
Oberfranken,2020-11-30T08:00:00+01:00,13000,331
Mittelfranken,2020-11-30T08:00:00+01:00,24703,436
Unterfranken,2020-11-30T08:00:00+01:00,16365,306
Schwaben,2020-11-30T08:00:00+01:00,29153,430
