Regierungsbezirk,Timestamp,Confirmed,Deaths
Oberbayern,2021-02-21T08:00:00+01:00,158317,3669
Niederbayern,2021-02-21T08:00:00+01:00,48493,1498
Oberpfalz,2021-02-21T08:00:00+01:00,35480,1073
Oberfranken,2021-02-21T08:00:00+01:00,35428,1268
Mittelfranken,2021-02-21T08:00:00+01:00,59575,2015
Unterfranken,2021-02-21T08:00:00+01:00,34781,1166
Schwaben,2021-02-21T08:00:00+01:00,56218,1415
