Landkreis,Regierungsbezirk,Timestamp,Confirmed,Deaths
Aichach-Friedberg,Schwaben,2021-09-08T08:00:00+02:00,5591,101
Altötting,Oberbayern,2021-09-08T08:00:00+02:00,6518,211
Amberg Stadt,Oberpfalz,2021-09-08T08:00:00+02:00,1929,24
Amberg-Sulzbach,Oberpfalz,2021-09-08T08:00:00+02:00,4976,160
Ansbach,Mittelfranken,2021-09-08T08:00:00+02:00,8709,197
Ansbach Stadt,Mittelfranken,2021-09-08T08:00:00+02:00,2007,45
Aschaffenburg,Unterfranken,2021-09-08T08:00:00+02:00,8464,215
Aschaffenburg Stadt,Unterfranken,2021-09-08T08:00:00+02:00,3773,115
Augsburg,Schwaben,2021-09-08T08:00:00+02:00,12219,236
Augsburg Stadt,Schwaben,2021-09-08T08:00:00+02:00,19687,407
Bad Kissingen,Unterfranken,2021-09-08T08:00:00+02:00,3780,104
Bad Tölz-Wolfratshausen,Oberbayern,2021-09-08T08:00:00+02:00,5539,80
Bamberg,Oberfranken,2021-09-08T08:00:00+02:00,5958,146
Bamberg Stadt,Oberfranken,2021-09-08T08:00:00+02:00,3400,109
Bayreuth,Oberfranken,2021-09-08T08:00:00+02:00,5036,163
Bayreuth Stadt,Oberfranken,2021-09-08T08:00:00+02:00,3637,110
Berchtesgadener Land,Oberbayern,2021-09-08T08:00:00+02:00,6640,102
Cham,Oberpfalz,2021-09-08T08:00:00+02:00,7286,183
Coburg,Oberfranken,2021-09-08T08:00:00+02:00,4988,161
Coburg Stadt,Oberfranken,2021-09-08T08:00:00+02:00,2487,92
Dachau,Oberbayern,2021-09-08T08:00:00+02:00,8977,144
Deggendorf,Niederbayern,2021-09-08T08:00:00+02:00,7391,160
Dillingen an der Donau,Schwaben,2021-09-08T08:00:00+02:00,4233,130
Dingolfing-Landau,Niederbayern,2021-09-08T08:00:00+02:00,6310,100
Donau-Ries,Schwaben,2021-09-08T08:00:00+02:00,6362,165
Ebersberg,Oberbayern,2021-09-08T08:00:00+02:00,6872,181
Eichstätt,Oberbayern,2021-09-08T08:00:00+02:00,5499,86
Erding,Oberbayern,2021-09-08T08:00:00+02:00,7498,118
Erlangen Stadt,Mittelfranken,2021-09-08T08:00:00+02:00,4253,95
Erlangen-Höchstadt,Mittelfranken,2021-09-08T08:00:00+02:00,5720,132
Forchheim,Oberfranken,2021-09-08T08:00:00+02:00,5006,113
Freising,Oberbayern,2021-09-08T08:00:00+02:00,8988,137
Freyung-Grafenau,Niederbayern,2021-09-08T08:00:00+02:00,5019,128
Fürstenfeldbruck,Oberbayern,2021-09-08T08:00:00+02:00,10468,141
Fürth,Mittelfranken,2021-09-08T08:00:00+02:00,5585,210
Fürth Stadt,Mittelfranken,2021-09-08T08:00:00+02:00,8146,225
Garmisch-Partenkirchen,Oberbayern,2021-09-08T08:00:00+02:00,3837,88
Günzburg,Schwaben,2021-09-08T08:00:00+02:00,7388,110
Haßberge,Unterfranken,2021-09-08T08:00:00+02:00,4262,87
Hof,Oberfranken,2021-09-08T08:00:00+02:00,6505,157
