Regierungsbezirk,Timestamp,Confirmed,Deaths
Oberbayern,2021-11-12T08:00:00+01:00,331448,4936
Niederbayern,2021-11-12T08:00:00+01:00,105618,1971
Oberpfalz,2021-11-12T08:00:00+01:00,78206,1627
Oberfranken,2021-11-12T08:00:00+01:00,69843,1726
Mittelfranken,2021-11-12T08:00:00+01:00,120950,2671
Unterfranken,2021-11-12T08:00:00+01:00,72199,1555
Schwaben,2021-11-12T08:00:00+01:00,133391,2012
