Landkreis,Regierungsbezirk,Timestamp,Confirmed,Deaths
Aichach-Friedberg,Schwaben,2022-04-05T08:00:00+02:00,42493,159
Altötting,Oberbayern,2022-04-05T08:00:00+02:00,39334,320
Amberg Stadt,Oberpfalz,2022-04-05T08:00:00+02:00,11738,55
Amberg-Sulzbach,Oberpfalz,2022-04-05T08:00:00+02:00,28925,211
Ansbach,Mittelfranken,2022-04-05T08:00:00+02:00,57000,257
Ansbach Stadt,Mittelfranken,2022-04-05T08:00:00+02:00,12808,62
Aschaffenburg,Unterfranken,2022-04-05T08:00:00+02:00,46646,274
Aschaffenburg Stadt,Unterfranken,2022-04-05T08:00:00+02:00,20116,153
Augsburg,Schwaben,2022-04-05T08:00:00+02:00,78494,386
Augsburg Stadt,Schwaben,2022-04-05T08:00:00+02:00,94319,629
Bad Kissingen,Unterfranken,2022-04-05T08:00:00+02:00,30988,184
Bad Tölz-Wolfratshausen,Oberbayern,2022-04-05T08:00:00+02:00,41660,174
Bamberg,Oberfranken,2022-04-05T08:00:00+02:00,48792,230
Bamberg Stadt,Oberfranken,2022-04-05T08:00:00+02:00,20335,137
Bayreuth,Oberfranken,2022-04-05T08:00:00+02:00,29395,211
Bayreuth Stadt,Oberfranken,2022-04-05T08:00:00+02:00,21246,157
Berchtesgadener Land,Oberbayern,2022-04-05T08:00:00+02:00,38876,183
Cham,Oberpfalz,2022-04-05T08:00:00+02:00,43231,265
Coburg,Oberfranken,2022-04-05T08:00:00+02:00,26436,203
Coburg Stadt,Oberfranken,2022-04-05T08:00:00+02:00,12698,113
Dachau,Oberbayern,2022-04-05T08:00:00+02:00,51555,226
Deggendorf,Niederbayern,2022-04-05T08:00:00+02:00,42225,273
Dillingen an der Donau,Schwaben,2022-04-05T08:00:00+02:00,31977,199
Dingolfing-Landau,Niederbayern,2022-04-05T08:00:00+02:00,35119,208
Donau-Ries,Schwaben,2022-04-05T08:00:00+02:00,44883,238
Ebersberg,Oberbayern,2022-04-05T08:00:00+02:00,44772,268
Eichstätt,Oberbayern,2022-04-05T08:00:00+02:00,42747,138
Erding,Oberbayern,2022-04-05T08:00:00+02:00,48372,172
Erlangen Stadt,Mittelfranken,2022-04-05T08:00:00+02:00,26995,128
Erlangen-Höchstadt,Mittelfranken,2022-04-05T08:00:00+02:00,39905,176
Forchheim,Oberfranken,2022-04-05T08:00:00+02:00,35990,174
Freising,Oberbayern,2022-04-05T08:00:00+02:00,55200,210
Freyung-Grafenau,Niederbayern,2022-04-05T08:00:00+02:00,29892,212
Fürstenfeldbruck,Oberbayern,2022-04-05T08:00:00+02:00,64120,223
Fürth,Mittelfranken,2022-04-05T08:00:00+02:00,34181,269
Fürth Stadt,Mittelfranken,2022-04-05T08:00:00+02:00,39864,302
Garmisch-Partenkirchen,Oberbayern,2022-04-05T08:00:00+02:00,26631,142
Günzburg,Schwaben,2022-04-05T08:00:00+02:00,42427,186
Haßberge,Unterfranken,2022-04-05T08:00:00+02:00,29028,140
Hof,Oberfranken,2022-04-05T08:00:00+02:00,28656,238
Hof Stadt,Oberfranken,2022-04-05T08:00:00+02:00,15145,158
