Regierungsbezirk,Timestamp,Confirmed,Deaths
Oberbayern,2020-04-24T10:00:00+02:00,18172,533
Niederbayern,2020-04-24T10:00:00+02:00,4074,204
Oberpfalz,2020-04-24T10:00:00+02:00,4514,226
Oberfranken,2020-04-24T10:00:00+02:00,3071,135
Mittelfranken,2020-04-24T10:00:00+02:00,4045,171
Unterfranken,2020-04-24T10:00:00+02:00,3062,141
Schwaben,2020-04-24T10:00:00+02:00,3535,138
