Regierungsbezirk,Timestamp,Confirmed,Deaths
Oberbayern,2020-04-09T10:00:00+02:00,13116,190
Niederbayern,2020-04-09T10:00:00+02:00,2987,103
Oberpfalz,2020-04-09T10:00:00+02:00,3304,105
Oberfranken,2020-04-09T10:00:00+02:00,2234,55
Mittelfranken,2020-04-09T10:00:00+02:00,2757,66
Unterfranken,2020-04-09T10:00:00+02:00,2155,72
Schwaben,2020-04-09T10:00:00+02:00,2709,62
