Regierungsbezirk,Timestamp,Confirmed,Deaths
Oberbayern,2021-12-16T08:00:00+01:00,461026,5743
Niederbayern,2021-12-16T08:00:00+01:00,151101,2376
Oberpfalz,2021-12-16T08:00:00+01:00,106587,1789
Oberfranken,2021-12-16T08:00:00+01:00,94858,1929
Mittelfranken,2021-12-16T08:00:00+01:00,163296,2896
Unterfranken,2021-12-16T08:00:00+01:00,98124,1725
Schwaben,2021-12-16T08:00:00+01:00,189074,2400
