Regierungsbezirk,Timestamp,Confirmed,Deaths
Oberbayern,2022-03-12T08:00:00+01:00,1180774,6766
Niederbayern,2022-03-12T08:00:00+01:00,341314,2769
Oberpfalz,2022-03-12T08:00:00+01:00,269032,2005
Oberfranken,2022-03-12T08:00:00+01:00,234449,2201
Mittelfranken,2022-03-12T08:00:00+01:00,400373,3231
Unterfranken,2022-03-12T08:00:00+01:00,289151,1992
Schwaben,2022-03-12T08:00:00+01:00,478646,2903
