Landkreis,Regierungsbezirk,Timestamp,Confirmed,Deaths
Aichach-Friedberg,Schwaben,2021-04-04T08:00:00+02:00,3980,89
Altötting,Oberbayern,2021-04-04T08:00:00+02:00,4635,194
Amberg Stadt,Oberpfalz,2021-04-04T08:00:00+02:00,1352,19
Amberg-Sulzbach,Oberpfalz,2021-04-04T08:00:00+02:00,4083,137
Ansbach,Mittelfranken,2021-04-04T08:00:00+02:00,6177,156
Ansbach Stadt,Mittelfranken,2021-04-04T08:00:00+02:00,1423,42
Aschaffenburg,Unterfranken,2021-04-04T08:00:00+02:00,6560,191
Aschaffenburg Stadt,Unterfranken,2021-04-04T08:00:00+02:00,2561,99
Augsburg,Schwaben,2021-04-04T08:00:00+02:00,8752,180
Augsburg Stadt,Schwaben,2021-04-04T08:00:00+02:00,13741,354
Bad Kissingen,Unterfranken,2021-04-04T08:00:00+02:00,2733,88
Bad Tölz-Wolfratshausen,Oberbayern,2021-04-04T08:00:00+02:00,3928,63
Bamberg,Oberfranken,2021-04-04T08:00:00+02:00,4206,126
Bamberg Stadt,Oberfranken,2021-04-04T08:00:00+02:00,2526,98
Bayreuth,Oberfranken,2021-04-04T08:00:00+02:00,4130,143
Bayreuth Stadt,Oberfranken,2021-04-04T08:00:00+02:00,2811,101
Berchtesgadener Land,Oberbayern,2021-04-04T08:00:00+02:00,4937,98
Cham,Oberpfalz,2021-04-04T08:00:00+02:00,5505,142
Coburg,Oberfranken,2021-04-04T08:00:00+02:00,3587,142
Coburg Stadt,Oberfranken,2021-04-04T08:00:00+02:00,1756,86
Dachau,Oberbayern,2021-04-04T08:00:00+02:00,6741,131
Deggendorf,Niederbayern,2021-04-04T08:00:00+02:00,5257,132
Dillingen an der Donau,Schwaben,2021-04-04T08:00:00+02:00,2810,102
Dingolfing-Landau,Niederbayern,2021-04-04T08:00:00+02:00,4011,78
Donau-Ries,Schwaben,2021-04-04T08:00:00+02:00,4346,143
Ebersberg,Oberbayern,2021-04-04T08:00:00+02:00,5260,170
Eichstätt,Oberbayern,2021-04-04T08:00:00+02:00,3969,72
Erding,Oberbayern,2021-04-04T08:00:00+02:00,5715,104
Erlangen Stadt,Mittelfranken,2021-04-04T08:00:00+02:00,3202,89
Erlangen-Höchstadt,Mittelfranken,2021-04-04T08:00:00+02:00,4315,116
Forchheim,Oberfranken,2021-04-04T08:00:00+02:00,3967,102
Freising,Oberbayern,2021-04-04T08:00:00+02:00,6577,117
Freyung-Grafenau,Niederbayern,2021-04-04T08:00:00+02:00,4059,111
Fürstenfeldbruck,Oberbayern,2021-04-04T08:00:00+02:00,7929,127
Fürth,Mittelfranken,2021-04-04T08:00:00+02:00,4324,186
Fürth Stadt,Mittelfranken,2021-04-04T08:00:00+02:00,5755,184
Garmisch-Partenkirchen,Oberbayern,2021-04-04T08:00:00+02:00,2936,81
Günzburg,Schwaben,2021-04-04T08:00:00+02:00,4858,96
Haßberge,Unterfranken,2021-04-04T08:00:00+02:00,2879,73
Hof,Oberfranken,2021-04-04T08:00:00+02:00,4913,118
Hof Stadt,Oberfranken,2021-04-04T08:00:00+02:00,3082,92
Ingolstadt Stadt,Oberbayern,2021-04-04T08:00:00+02:00,4588,93
Kaufbeuren Stadt,Schwaben,2021-04-04T08:00:00+02:00,1782,48
Kelheim,Niederbayern,2021-04-04T08:00:00+02:00,4254,87
Kempten Stadt,Schwaben,2021-04-04T08:00:00+02:00,1982,35
Kitzingen,Unterfranken,2021-04-04T08:00:00+02:00,2533,80
Kronach,Oberfranken,2021-04-04T08:00:00+02:00,3013,83
