Landkreis,Regierungsbezirk,Timestamp,Confirmed,Deaths
Aichach-Friedberg,Schwaben,2021-01-29T08:00:00+01:00,3294,70
Altötting,Oberbayern,2021-01-29T08:00:00+01:00,3477,137
Amberg Stadt,Oberpfalz,2021-01-29T08:00:00+01:00,785,8
Amberg-Sulzbach,Oberpfalz,2021-01-29T08:00:00+01:00,2644,104
Ansbach,Mittelfranken,2021-01-29T08:00:00+01:00,4266,101
Ansbach Stadt,Mittelfranken,2021-01-29T08:00:00+01:00,1089,20
Aschaffenburg,Unterfranken,2021-01-29T08:00:00+01:00,5281,152
Aschaffenburg Stadt,Unterfranken,2021-01-29T08:00:00+01:00,1938,69
Augsburg,Schwaben,2021-01-29T08:00:00+01:00,7234,138
Augsburg Stadt,Schwaben,2021-01-29T08:00:00+01:00,11213,261
Bad Kissingen,Unterfranken,2021-01-29T08:00:00+01:00,2006,74
Bad Tölz-Wolfratshausen,Oberbayern,2021-01-29T08:00:00+01:00,3202,40
Bamberg,Oberfranken,2021-01-29T08:00:00+01:00,3337,104
Bamberg Stadt,Oberfranken,2021-01-29T08:00:00+01:00,1600,64
Bayreuth,Oberfranken,2021-01-29T08:00:00+01:00,2834,101
Bayreuth Stadt,Oberfranken,2021-01-29T08:00:00+01:00,1921,60
Berchtesgadener Land,Oberbayern,2021-01-29T08:00:00+01:00,3810,85
Cham,Oberpfalz,2021-01-29T08:00:00+01:00,3289,103
Coburg,Oberfranken,2021-01-29T08:00:00+01:00,3062,130
Coburg Stadt,Oberfranken,2021-01-29T08:00:00+01:00,1455,71
Dachau,Oberbayern,2021-01-29T08:00:00+01:00,5426,91
Deggendorf,Niederbayern,2021-01-29T08:00:00+01:00,3879,103
Dillingen an der Donau,Schwaben,2021-01-29T08:00:00+01:00,2334,90
Dingolfing-Landau,Niederbayern,2021-01-29T08:00:00+01:00,3019,71
Donau-Ries,Schwaben,2021-01-29T08:00:00+01:00,3452,120
Ebersberg,Oberbayern,2021-01-29T08:00:00+01:00,4444,125
Eichstätt,Oberbayern,2021-01-29T08:00:00+01:00,3190,62
Erding,Oberbayern,2021-01-29T08:00:00+01:00,4760,67
Erlangen Stadt,Mittelfranken,2021-01-29T08:00:00+01:00,2614,77
Erlangen-Höchstadt,Mittelfranken,2021-01-29T08:00:00+01:00,3320,98
Forchheim,Oberfranken,2021-01-29T08:00:00+01:00,2923,86
Freising,Oberbayern,2021-01-29T08:00:00+01:00,5223,92
Freyung-Grafenau,Niederbayern,2021-01-29T08:00:00+01:00,3163,86
Fürstenfeldbruck,Oberbayern,2021-01-29T08:00:00+01:00,6562,105
Fürth,Mittelfranken,2021-01-29T08:00:00+01:00,3457,153
Fürth Stadt,Mittelfranken,2021-01-29T08:00:00+01:00,4559,156
Garmisch-Partenkirchen,Oberbayern,2021-01-29T08:00:00+01:00,2289,66
Günzburg,Schwaben,2021-01-29T08:00:00+01:00,4146,88
Haßberge,Unterfranken,2021-01-29T08:00:00+01:00,2264,62
Hof,Oberfranken,2021-01-29T08:00:00+01:00,3023,95
Hof Stadt,Oberfranken,2021-01-29T08:00:00+01:00,1780,64
Ingolstadt Stadt,Oberbayern,2021-01-29T08:00:00+01:00,3928,85
Kaufbeuren Stadt,Schwaben,2021-01-29T08:00:00+01:00,1380,43
Kelheim,Niederbayern,2021-01-29T08:00:00+01:00,2993,79
Kempten Stadt,Schwaben,2021-01-29T08:00:00+01:00,1489,30
Kitzingen,Unterfranken,2021-01-29T08:00:00+01:00,1843,53
Kronach,Oberfranken,2021-01-29T08:00:00+01:00,2003,52
Kulmbach,Oberfranken,2021-01-29T08:00:00+01:00,1953,80
Landsberg am Lech,Oberbayern,2021-01-29T08:00:00+01:00,2712,36
Landshut,Niederbayern,2021-01-29T08:00:00+01:00,4734,135
Landshut Stadt,Niederbayern,2021-01-29T08:00:00+01:00,2463,69
Lichtenfels,Oberfranken,2021-01-29T08:00:00+01:00,1948,51
Lindau (Bodensee),Schwaben,2021-01-29T08:00:00+01:00,2112,42
Main-Spessart,Unterfranken,2021-01-29T08:00:00+01:00,2993,182
Memmingen Stadt,Schwaben,2021-01-29T08:00:00+01:00,1103,16
