Regierungsbezirk,Timestamp,Confirmed,Deaths
Oberbayern,2020-09-24T08:00:00+02:00,30444,1033
Niederbayern,2020-09-24T08:00:00+02:00,6829,301
Oberpfalz,2020-09-24T08:00:00+02:00,6337,374
Oberfranken,2020-09-24T08:00:00+02:00,4653,245
Mittelfranken,2020-09-24T08:00:00+02:00,6755,292
Unterfranken,2020-09-24T08:00:00+02:00,4822,191
Schwaben,2020-09-24T08:00:00+02:00,6402,217
